strain	cluster	location	date	variant
USA/WA-UW-68491/2021	818	South_King_County	2021-03-22	alpha
USA/WA-UW-68493/2021	818	South_King_County	2021-03-22	alpha
USA/WA-S6902/2021	818	South_King_County	2021-04-12	alpha
USA/WA-UW-68459/2021	818	South_King_County	2021-03-22	alpha
USA/WA-S7018/2021	818	South_King_County	2021-04-16	alpha
USA/WA-S6200/2021	818	South_King_County	2021-04-02	alpha
USA/WA-UW-2021033104816/2021	818	South_King_County	2021-03-31	alpha
USA/WA-UW-2021040303185/2021	818	South_King_County	2021-04-03	alpha
USA/WA-UW-2021040768293/2021	818	South_King_County	2021-04-07	alpha
USA/WA-UW-2021040744063/2021	818	South_King_County	2021-04-07	alpha
USA/WA-S5806/2021	818	South_King_County	2021-03-18	alpha
USA/WA-S5767/2021	818	South_King_County	2021-03-17	alpha
USA/WA-UW-67410/2021	818	South_King_County	2021-03-17	alpha
USA/WA-UW-67417/2021	818	South_King_County	2021-03-17	alpha
USA/WA-UW-2021040961875/2021	818	South_King_County	2021-04-09	alpha
USA/WA-UW-21041788042/2021	818	South_King_County	2021-04-17	alpha
USA/WA-UW-21042653102/2021	818	North_King_County	2021-04-26	alpha
USA/WA-S6561/2021	818	South_King_County	2021-04-10	alpha
USA/WA-S6017/2021	818	South_King_County	2021-03-26	alpha
USA/WA-S6317/2021	818	South_King_County	2021-03-25	alpha
USA/WA-S8136/2021	818	North_King_County	2021-04-11	alpha
USA/WA-UW-2021041058151/2021	818	North_King_County	2021-04-10	alpha
USA/WA-UW-2021040748983/2021	818	North_King_County	2021-04-07	alpha
USA/WA-UW-21042028565/2021	818	North_King_County	2021-04-20	alpha
USA/WA-UW-21042074048/2021	818	North_King_County	2021-04-20	alpha
USA/WA-S6813/2021	818	South_King_County	2021-04-05	alpha
USA/WA-S7022/2021	818	South_King_County	2021-04-16	alpha
USA/WA-CDC-UW21042001373/2021	818	South_King_County	2021-04-20	alpha
USA/WA-Altius-ALTCOV-QGLBNNNXPU4KJTWI/2021	818	South_King_County	2021-04-27	alpha
USA/WA-UW-21041794421/2021	818	North_King_County	2021-04-17	alpha
USA/WA-UW-68049/2021	818	South_King_County	2021-03-20	alpha
USA/WA-UW-67843/2021	818	North_King_County	2021-03-20	alpha
USA/WA-UW-68948/2021	818	North_King_County	2021-03-29	alpha
USA/WA-UW-2021040109576/2021	818	North_King_County	2021-04-01	alpha
USA/WA-UW-2021040104354/2021	818	North_King_County	2021-04-01	alpha
USA/WA-UW-2021041485376/2021	818	South_King_County	2021-04-14	alpha
USA/WA-UW-68679/2021	818	North_King_County	2021-03-26	alpha
USA/WA-UW-2021032903011/2021	818	North_King_County	2021-03-29	alpha
USA/WA-UW-68458/2021	818	South_King_County	2021-03-22	alpha
USA/WA-S6307/2021	818	South_King_County	2021-03-24	alpha
USA/WA-S6164/2021	818	South_King_County	2021-03-31	alpha
USA/WA-UW-21042916938/2021	818	North_King_County	2021-04-29	alpha
USA/WA-UW-2021040550440/2021	818	North_King_County	2021-04-05	alpha
USA/WA-UW-2021041326861/2021	818	South_King_County	2021-04-13	alpha
USA/WA-UW-68548/2021	818	South_King_County	2021-03-22	alpha
USA/WA-AG-10113088/2021	818	South_King_County	2021-03-09	alpha
USA/WA-UW-66695/2021	818	South_King_County	2021-03-10	alpha
USA/WA-UW-66811/2021	818	South_King_County	2021-03-08	alpha
USA/WA-UW-66934/2021	818	South_King_County	2021-03-08	alpha
USA/WA-S5642/2021	818	South_King_County	2021-03-12	alpha
USA/WA-UW-67225/2021	818	South_King_County	2021-03-13	alpha
USA/WA-UW-66896/2021	818	South_King_County	2021-03-13	alpha
USA/WA-UW-67111/2021	818	South_King_County	2021-03-15	alpha
USA/WA-UW-67125/2021	818	South_King_County	2021-03-15	alpha
USA/WA-S5808/2021	818	South_King_County	2021-03-18	alpha
USA/WA-UW-67085/2021	818	North_King_County	2021-03-15	alpha
USA/WA-S11527/2021	818	South_King_County	2021-03-29	alpha
USA/WA-UW-2021032905383/2021	818	South_King_County	2021-03-29	alpha
USA/WA-S6145/2021	818	North_King_County	2021-04-03	alpha
USA/WA-Altius-ALTCOV-PVPLPAGCK77HNCXR/2021	818	South_King_County	2021-05-05	alpha
USA/WA-CDC-UW21052041087/2021	818	South_King_County	2021-05-20	alpha
USA/WA-S8408/2021	818	South_King_County	2021-05-08	alpha
USA/WA-UW-21051295318/2021	818	South_King_County	2021-05-12	alpha
USA/WA-CDC-UW21051399577/2021	818	South_King_County	2021-05-13	alpha
USA/WA-S9005/2021	818	South_King_County	2021-06-02	alpha
USA/WA-CDC-UW21051001875/2021	818	North_King_County	2021-05-10	alpha
USA/WA-CDC-UW21050118649/2021	818	North_King_County	2021-05-01	alpha
USA/WA-CDC-UW21050344667/2021	818	North_King_County	2021-05-03	alpha
USA/WA-UW-21042727357/2021	818	North_King_County	2021-04-27	alpha
USA/WA-UW-67261/2021	818	North_King_County	2021-03-12	alpha
USA/WA-UW-67322/2021	818	South_King_County	2021-03-12	alpha
USA/WA-UW-67328/2021	818	South_King_County	2021-03-12	alpha
USA/WA-UW-67273/2021	818	South_King_County	2021-03-12	alpha
USA/WA-UW-67295/2021	818	South_King_County	2021-03-12	alpha
USA/WA-UW-67314/2021	818	South_King_County	2021-03-12	alpha
USA/WA-S5643/2021	818	South_King_County	2021-03-12	alpha
USA/WA-UW-67069/2021	818	South_King_County	2021-03-16	alpha
USA/WA-CDC-LC0034312/2021	818	South_King_County	2021-03-16	alpha
USA/WA-S6890/2021	818	North_King_County	2021-04-06	alpha
USA/WA-UW-2021040308918/2021	818	North_King_County	2021-04-03	alpha
USA/WA-CDC-UW21051220454/2021	818	South_King_County	2021-05-12	alpha
USA/WA-UW-2021033004411/2021	818	South_King_County	2021-03-30	alpha
USA/WA-UW-2021033001174/2021	818	South_King_County	2021-03-30	alpha
USA/WA-UW-2021033002484/2021	818	South_King_County	2021-03-30	alpha
USA/WA-UW-2021033006141/2021	818	South_King_County	2021-03-30	alpha
USA/WA-UW-2021040934775/2021	818	South_King_County	2021-04-09	alpha
USA/WA-UW-2021040306701/2021	818	North_King_County	2021-04-03	alpha
USA/WA-CDC-UW21052682003/2021	818	North_King_County	2021-05-26	alpha
USA/WA-Altius-ALTCOV-PVDMNVVRWTMEMQDR/2021	818	South_King_County	2021-04-14	alpha
USA/WA-Altius-ALTCOV-DTBX7T3YVSX65CUA/2021	818	South_King_County	2021-04-12	alpha
USA/WA-Altius-ALTCOV-QFLYIA3ZTVGW4XFR/2021	818	South_King_County	2021-04-27	alpha
USA/WA-Altius-ALTCOV-DYLZA37HK4F3JYSE/2021	818	South_King_County	2021-04-14	alpha
USA/WA-Altius-ALTCOV-6ET2DKDI4ZHLCUCG/2021	818	South_King_County	2021-04-16	alpha
USA/WA-UW-2021041486929/2021	818	North_King_County	2021-04-14	alpha
USA/WA-UW-2021033109894/2021	818	South_King_County	2021-03-31	alpha
USA/WA-CDC-UW21041936048/2021	818	North_King_County	2021-04-19	alpha
USA/WA-UW-21042498820/2021	818	North_King_County	2021-04-24	alpha
USA/WA-S9067/2021	818	South_King_County	2021-04-07	alpha
USA/WA-S6208/2021	818	South_King_County	2021-04-01	alpha
USA/WA-UW-2021040107837/2021	818	North_King_County	2021-04-01	alpha
USA/WA-UW-2021040208101/2021	818	North_King_County	2021-04-02	alpha
USA/WA-UW-2021040204398/2021	818	South_King_County	2021-04-02	alpha
USA/WA-UW-2021040200574/2021	818	South_King_County	2021-04-02	alpha
USA/WA-UW-2021040305402/2021	818	North_King_County	2021-04-03	alpha
USA/WA-UW-68447/2021	818	North_King_County	2021-03-22	alpha
USA/WA-UW-68073/2021	818	North_King_County	2021-03-22	alpha
USA/WA-UW-68581/2021	818	South_King_County	2021-03-22	alpha
USA/WA-UW-68560/2021	818	South_King_County	2021-03-22	alpha
USA/WA-UW-68551/2021	818	South_King_County	2021-03-22	alpha
USA/WA-UW-68492/2021	818	South_King_County	2021-03-22	alpha
USA/WA-UW-68476/2021	818	South_King_County	2021-03-22	alpha
USA/WA-UW-68527/2021	818	South_King_County	2021-03-22	alpha
USA/WA-UW-68486/2021	818	South_King_County	2021-03-22	alpha
USA/WA-UW-68543/2021	818	North_King_County	2021-03-22	alpha
USA/WA-UW-68546/2021	818	South_King_County	2021-03-22	alpha
USA/WA-S5886/2021	818	South_King_County	2021-03-22	alpha
USA/WA-S5835/2021	818	South_King_County	2021-03-19	alpha
USA/WA-S5837/2021	818	South_King_County	2021-03-19	alpha
USA/WA-S5987/2021	818	South_King_County	2021-03-22	alpha
USA/WA-S5974/2021	818	South_King_County	2021-03-22	alpha
USA/WA-S6000/2021	818	South_King_County	2021-03-23	alpha
USA/WA-S5909/2021	818	South_King_County	2021-03-24	alpha
USA/WA-S6297/2021	818	South_King_County	2021-03-24	alpha
USA/WA-S6341/2021	818	South_King_County	2021-03-25	alpha
USA/WA-S6278/2021	818	South_King_County	2021-03-24	alpha
USA/WA-UW-2021040596763/2021	818	South_King_County	2021-04-05	alpha
USA/WA-CDC-LC0035152/2021	818	South_King_County	2021-03-23	alpha
USA/WA-UW-2021040209129/2021	818	North_King_County	2021-04-02	alpha
USA/WA-S6265/2021	818	South_King_County	2021-03-23	alpha
USA/WA-UW-68596/2021	818	South_King_County	2021-03-23	alpha
USA/WA-S6338/2021	818	South_King_County	2021-03-25	alpha
USA/WA-S6036/2021	818	South_King_County	2021-03-26	alpha
USA/WA-S6020/2021	818	South_King_County	2021-03-26	alpha
USA/WA-UW-69221/2021	818	North_King_County	2021-03-25	alpha
USA/WA-UW-21042684349/2021	818	South_King_County	2021-04-26	alpha
USA/WA-UW-68658/2021	818	North_King_County	2021-03-26	alpha
USA/WA-S5904/2021	818	North_King_County	2021-03-29	alpha
USA/WA-S6118/2021	818	North_King_County	2021-04-05	alpha
USA/WA-UW-2021033006871/2021	818	North_King_County	2021-03-30	alpha
USA/WA-S8858/2021	818	South_King_County	2021-05-20	alpha
USA/WA-S8865/2021	818	South_King_County	2021-05-23	alpha
USA/WA-Altius-ALTCOV-2UXHNACSKFCNKHXC/2021	818	North_King_County	2021-05-03	alpha
USA/WA-UW-2021033007813/2021	818	South_King_County	2021-03-30	alpha
USA/WA-S10369/2021	818	North_King_County	2021-04-22	alpha
USA/WA-UW-21042297012/2021	818	North_King_County	2021-04-22	alpha
USA/WA-UW-21042293451/2021	818	North_King_County	2021-04-22	alpha
USA/WA-UW-2021033002799/2021	818	South_King_County	2021-03-30	alpha
USA/WA-UW-2021033000130/2021	818	South_King_County	2021-03-30	alpha
USA/WA-UW-2021033007754/2021	818	South_King_County	2021-03-30	alpha
USA/WA-UW-67428/2021	818	North_King_County	2021-03-17	alpha
USA/WA-UW-67416/2021	818	South_King_County	2021-03-17	alpha
USA/WA-UW-67420/2021	818	South_King_County	2021-03-17	alpha
USA/WA-UW-67434/2021	818	North_King_County	2021-03-17	alpha
USA/WA-S7149/2021	818	North_King_County	2021-03-17	alpha
USA/WA-UW-68048/2021	818	South_King_County	2021-03-20	alpha
USA/WA-UW-67833/2021	818	South_King_County	2021-03-20	alpha
USA/WA-CDC-LC0034539/2021	818	South_King_County	2021-03-21	alpha
USA/WA-CDC-LC0035426/2021	818	South_King_County	2021-03-26	alpha
USA/WA-CDC-LC0035371/2021	818	South_King_County	2021-03-26	alpha
USA/WA-CDC-LC0035172/2021	818	South_King_County	2021-03-26	alpha
USA/WA-UW-69364/2021	818	South_King_County	2021-03-26	alpha
USA/WA-UW-69359/2021	818	South_King_County	2021-03-26	alpha
USA/WA-S6010/2021	818	South_King_County	2021-03-26	alpha
USA/WA-S6021/2021	818	South_King_County	2021-03-26	alpha
USA/WA-UW-68601/2021	818	South_King_County	2021-03-23	alpha
USA/WA-S6273/2021	818	South_King_County	2021-03-23	alpha
USA/WA-UW-2021041413607/2021	818	South_King_County	2021-04-14	alpha
USA/WA-UW-2021040205551/2021	818	North_King_County	2021-04-02	alpha
USA/WA-S6824/2021	818	South_King_County	2021-04-05	alpha
USA/WA-S6207/2021	818	South_King_County	2021-04-02	alpha
USA/WA-UW-68844/2021	818	South_King_County	2021-03-28	alpha
USA/WA-S5903/2021	818	North_King_County	2021-03-29	alpha
USA/WA-UW-2021041215714/2021	818	North_King_County	2021-04-12	alpha
USA/WA-UW-2021033004938/2021	818	North_King_County	2021-03-30	alpha
USA/WA-UW-2021033001369/2021	818	North_King_County	2021-03-30	alpha
USA/WA-UW-2021033009769/2021	818	North_King_County	2021-03-30	alpha
USA/WA-UW-2021033009860/2021	818	North_King_County	2021-03-30	alpha
USA/WA-S5913/2021	818	North_King_County	2021-03-30	alpha
USA/WA-UW-68497/2021	818	North_King_County	2021-03-23	alpha
USA/WA-PHL-000255/2021	818	South_King_County	2021-03-23	alpha
USA/WA-UW-68524/2021	818	South_King_County	2021-03-23	alpha
USA/WA-UW-68519/2021	818	North_King_County	2021-03-23	alpha
USA/WA-S6331/2021	818	South_King_County	2021-03-25	alpha
USA/WA-S6322/2021	818	South_King_County	2021-03-25	alpha
USA/WA-UW-2021041070018/2021	818	North_King_County	2021-04-10	alpha
USA/WA-Altius-ALTCOV-EJAMAZUIIUDMQUED/2021	818	South_King_County	2021-04-21	alpha
USA/WA-Altius-ALTCOV-YKFWHOY4HTEUCNFB/2021	818	South_King_County	2021-04-21	alpha
USA/WA-UW-2021041209222/2021	818	North_King_County	2021-04-12	alpha
USA/WA-UW-2021041031706/2021	818	North_King_County	2021-04-10	alpha
USA/WA-UW-68501/2021	819	South_King_County	2021-03-23	alpha
USA/WA-UW-21050404155/2021	820	North_King_County	2021-05-04	alpha
USA/WA-CDC-UW21050394525/2021	820	South_King_County	2021-05-03	alpha
USA/WA-CDC-UW21051042441/2021	821	South_King_County	2021-05-10	alpha
USA/WA-CDC-UW21051093835/2021	821	South_King_County	2021-05-10	alpha
USA/WA-UW-21050613232/2021	821	South_King_County	2021-05-06	alpha
USA/WA-CDC-UW21050671425/2021	821	South_King_County	2021-05-06	alpha
USA/WA-UW-21042122647/2021	821	South_King_County	2021-04-21	alpha
USA/WA-UW-21050114968/2021	821	South_King_County	2021-05-01	alpha
USA/WA-CDC-UW21052666305/2021	822	North_King_County	2021-05-26	alpha
USA/WA-CDC-UW21050495584/2021	823	North_King_County	2021-05-04	alpha
USA/WA-CDC-UW21051752169/2021	824	North_King_County	2021-05-17	alpha
USA/WA-UW-21042116425/2021	825	North_King_County	2021-04-21	alpha
USA/WA-UW-21042165425/2021	825	North_King_County	2021-04-21	alpha
USA/WA-CDC-UW21051757875/2021	826	South_King_County	2021-05-17	alpha
USA/WA-CDC-UW21050546895/2021	827	South_King_County	2021-05-05	alpha
USA/WA-CDC-UW21050617816/2021	827	South_King_County	2021-05-06	alpha
USA/WA-UW-21050472141/2021	827	South_King_County	2021-05-04	alpha
USA/WA-CDC-UW21051242650/2021	828	South_King_County	2021-05-12	alpha
USA/WA-UW-67976/2021	829	North_King_County	2021-03-22	alpha
USA/WA-CDC-UW21042081049/2021	829	South_King_County	2021-04-20	alpha
USA/WA-UW-67957/2021	829	South_King_County	2021-03-20	alpha
USA/WA-UW-68058/2021	829	South_King_County	2021-03-22	alpha
USA/WA-S6031/2021	829	South_King_County	2021-03-26	alpha
USA/WA-UW-68010/2021	829	South_King_County	2021-03-22	alpha
USA/WA-CDC-UW21050621197/2021	829	North_King_County	2021-05-06	alpha
USA/WA-CDC-UW21050147529/2021	829	North_King_County	2021-05-01	alpha
USA/WA-UW-21042709521/2021	829	South_King_County	2021-04-27	alpha
USA/WA-UW-21042725034/2021	830	North_King_County	2021-04-27	alpha
USA/WA-UW-2021033101851/2021	831	North_King_County	2021-03-31	alpha
USA/WA-CDC-UW21050398415/2021	832	North_King_County	2021-05-03	alpha
USA/WA-UW-21051064360/2021	832	North_King_County	2021-05-10	alpha
USA/WA-CDC-UW21051221380/2021	832	North_King_County	2021-05-12	alpha
USA/WA-UW-21060843919/2021	833	North_King_County	2021-06-08	alpha
USA/WA-CDC-UW21060247035/2021	833	North_King_County	2021-06-02	alpha
USA/WA-CDC-UW21060106465/2021	834	North_King_County	2021-06-01	alpha
USA/WA-CDC-UW21060372062/2021	835	South_King_County	2021-06-03	alpha
USA/WA-UW-21050658952/2021	836	South_King_County	2021-05-06	alpha
USA/WA-CDC-UW21060134349/2021	837	South_King_County	2021-06-01	alpha
USA/WA-Altius-ALTCOV-JUSRDPXLZLZDUKRJ/2021	838	South_King_County	2021-05-05	alpha
USA/WA-CDC-UW21060468329/2021	838	South_King_County	2021-06-04	alpha
USA/WA-CDC-UW21051308748/2021	838	North_King_County	2021-05-13	alpha
USA/WA-CDC-UW21051041929/2021	838	North_King_County	2021-05-10	alpha
USA/WA-S8117/2021	838	South_King_County	2021-05-17	alpha
USA/WA-S6106/2021	839	North_King_County	2021-03-31	alpha
USA/WA-S8627/2021	840	South_King_County	2021-05-21	alpha
USA/WA-UW-21052907124/2021	841	South_King_County	2021-05-29	alpha
USA/WA-UW-21043039419/2021	842	North_King_County	2021-04-30	alpha
USA/WA-UW-21050341518/2021	842	North_King_County	2021-05-03	alpha
USA/WA-UW-21042900448/2021	842	North_King_County	2021-04-29	alpha
USA/WA-UW-21042409810/2021	842	North_King_County	2021-04-24	alpha
USA/WA-UW-21052928942/2021	843	North_King_County	2021-05-29	alpha
USA/WA-UW-21042992348/2021	844	North_King_County	2021-04-29	alpha
USA/WA-UW-21042652712/2021	845	North_King_County	2021-04-26	alpha
USA/WA-UW-21043004614/2021	846	North_King_County	2021-04-30	alpha
USA/WA-Altius-ALTCOV-IGOXY2IE2TPBC6UV/2021	847	South_King_County	2021-04-27	alpha
USA/WA-UW-21042939700/2021	847	North_King_County	2021-04-29	alpha
USA/WA-UW-21042930930/2021	847	North_King_County	2021-04-29	alpha
USA/WA-UW-21042721581/2021	848	South_King_County	2021-04-27	alpha
USA/WA-CDC-UW21052404160/2021	849	North_King_County	2021-05-24	alpha
USA/WA-CDC-UW21052682357/2021	849	South_King_County	2021-05-26	alpha
USA/WA-CDC-UW21060223955/2021	849	South_King_County	2021-06-02	alpha
USA/WA-CDC-UW21060287294/2021	849	South_King_County	2021-06-02	alpha
USA/WA-Altius-ALTCOV-JROHOYLYKT5D6TCW/2021	850	South_King_County	2021-04-28	alpha
USA/WA-Altius-ALTCOV-W3LMHD64OSCLQBEM/2021	852	South_King_County	2021-05-03	alpha
USA/WA-UW-21050357897/2021	853	South_King_County	2021-05-03	alpha
USA/WA-CDC-UW21050199176/2021	853	South_King_County	2021-05-01	alpha
USA/WA-S8458/2021	853	South_King_County	2021-05-17	alpha
USA/WA-S8615/2021	853	South_King_County	2021-05-20	alpha
USA/WA-S8602/2021	853	South_King_County	2021-05-19	alpha
USA/WA-S8634/2021	853	South_King_County	2021-05-21	alpha
USA/WA-CDC-UW21051867519/2021	853	South_King_County	2021-05-18	alpha
USA/WA-CDC-UW21052535797/2021	853	South_King_County	2021-05-25	alpha
USA/WA-Altius-ALTCOV-SQPCMM4FGCFPN3UV/2021	853	South_King_County	2021-05-17	alpha
USA/WA-S8617/2021	853	South_King_County	2021-05-20	alpha
USA/WA-S8612/2021	853	South_King_County	2021-05-20	alpha
USA/WA-CDC-UW21051746308/2021	853	South_King_County	2021-05-17	alpha
USA/WA-CDC-UW21052440222/2021	853	South_King_County	2021-05-24	alpha
USA/WA-S8610/2021	853	South_King_County	2021-05-19	alpha
USA/WA-CDC-UW21052413641/2021	853	South_King_County	2021-05-24	alpha
USA/WA-UW-21050183130/2021	853	South_King_County	2021-05-01	alpha
USA/WA-UW-21042019524/2021	853	South_King_County	2021-04-20	alpha
USA/WA-UW-21042132667/2021	853	South_King_County	2021-04-21	alpha
USA/WA-Altius-ALTCOV-HYNXDIJUVQ2FDTRN/2021	853	South_King_County	2021-04-29	alpha
USA/WA-Altius-ALTCOV-W3IVDKEX4PA3U2WT/2021	853	South_King_County	2021-05-01	alpha
USA/WA-Altius-ALTCOV-IIFA5NM2VECN4RUH/2021	853	South_King_County	2021-04-28	alpha
USA/WA-UW-21042960078/2021	853	South_King_County	2021-04-29	alpha
USA/WA-Altius-ALTCOV-XLTVLYE5ZASJTFTS/2021	853	South_King_County	2021-06-03	alpha
USA/WA-UW-21050508345/2021	854	North_King_County	2021-05-05	alpha
USA/WA-S8466/2021	854	North_King_County	2021-05-17	alpha
USA/WA-UW-21043020616/2021	855	South_King_County	2021-04-30	alpha
USA/WA-Altius-ALTCOV-4Z6X627Z3HBBNYQM/2021	855	South_King_County	2021-05-04	alpha
USA/WA-UW-21043038925/2021	855	South_King_County	2021-04-30	alpha
USA/WA-CDC-UW21050671742/2021	855	South_King_County	2021-05-06	alpha
USA/WA-UW-21051014747/2021	855	South_King_County	2021-05-10	alpha
USA/WA-CDC-UW21050358418/2021	855	South_King_County	2021-05-03	alpha
USA/WA-S8419/2021	855	South_King_County	2021-05-13	alpha
USA/WA-Altius-ALTCOV-UCNRFFNSFMBODBG5/2021	856	South_King_County	2021-05-07	alpha
USA/WA-Altius-ALTCOV-FFZKDUIOCHPJTBBG/2021	856	South_King_County	2021-05-07	alpha
USA/WA-S8415/2021	856	South_King_County	2021-05-13	alpha
USA/WA-CDC-UW21061500916/2021	856	North_King_County	2021-06-15	alpha
USA/WA-UW-21051480676/2021	856	South_King_County	2021-05-14	alpha
USA/WA-CDC-UW21060764304/2021	856	North_King_County	2021-06-07	alpha
USA/WA-UW-21052870457/2021	856	North_King_County	2021-05-28	alpha
USA/WA-CDC-UW21051831521/2021	857	South_King_County	2021-05-18	alpha
USA/WA-UW-21051787081/2021	857	South_King_County	2021-05-17	alpha
USA/WA-UW-21051820138/2021	857	South_King_County	2021-05-18	alpha
USA/WA-S8657/2021	857	South_King_County	2021-05-25	alpha
USA/WA-UW-21052716622/2021	858	South_King_County	2021-05-27	alpha
USA/WA-UW-21052784330/2021	858	South_King_County	2021-05-27	alpha
USA/WA-UW-21052173528/2021	858	South_King_County	2021-05-21	alpha
USA/WA-Altius-ALTCOV-MVK4WPLNQPSN4NWF/2021	858	South_King_County	2021-05-22	alpha
USA/WA-Altius-ALTCOV-OOVWBFMZPZ7QMNUK/2021	858	South_King_County	2021-05-28	alpha
USA/WA-Altius-ALTCOV-FKZC5QTNAONKCSQB/2021	858	South_King_County	2021-05-22	alpha
USA/WA-UW-21060874916/2021	859	North_King_County	2021-06-08	alpha
USA/WA-S7584/2021	860	South_King_County	2021-05-02	alpha
USA/WA-S8462/2021	861	South_King_County	2021-05-17	alpha
USA/WA-CDC-UW21051747412/2021	862	South_King_County	2021-05-17	alpha
USA/WA-UW-21042824144/2021	863	North_King_County	2021-04-28	alpha
USA/WA-CDC-UW21042880293/2021	864	North_King_County	2021-04-28	alpha
USA/WA-UW-21050551552/2021	864	North_King_County	2021-05-05	alpha
USA/WA-UW-21052600480/2021	864	North_King_County	2021-05-26	alpha
USA/WA-UW-21051524289/2021	864	North_King_County	2021-05-15	alpha
USA/WA-CDC-UW21051422975/2021	864	North_King_County	2021-05-14	alpha
USA/WA-CDC-UW21051300580/2021	864	North_King_County	2021-05-13	alpha
USA/WA-Altius-ALTCOV-4YJFZIIRXHLFPBQU/2021	865	South_King_County	2021-05-21	alpha
USA/WA-S8464/2021	865	South_King_County	2021-05-17	alpha
USA/WA-Altius-ALTCOV-YCVNLFDJS7Q4WZRI/2021	865	South_King_County	2021-06-26	alpha
USA/WA-Altius-ALTCOV-HASMPZKUZBVTC7SM/2021	865	South_King_County	2021-05-22	alpha
USA/WA-CDC-UW21052705908/2021	865	North_King_County	2021-05-27	alpha
