strain	cluster	location	date	variant
USA/WA-PHL-009723/2021	1077	North_King_County	2021-12-16	omicron
USA/WA-S17108/2022	1078	North_King_County	2022-01-10	omicron
USA/WA-S17434/2022	1079	North_King_County	2022-01-12	omicron
USA/WA-S17644/2022	1079	South_King_County	2022-01-13	omicron
USA/WA-CDC-UW22021454608/2022	1080	North_King_County	2022-02-14	omicron
USA/WA-UW-22021905178/2022	1080	North_King_County	2022-02-19	omicron
USA/WA-S19056/2022	1080	North_King_County	2022-02-23	omicron
USA/WA-PHL-015834/2022	1081	South_King_County	2022-02-25	omicron
USA/WA-CDC-UW22010752291/2022	1082	North_King_County	2022-01-07	omicron
USA/WA-CDC-UW22022899460/2022	1083	North_King_County	2022-02-28	omicron
USA/WA-CDC-UW22022467874/2022	1083	South_King_County	2022-02-24	omicron
USA/WA-S17390/2022	1084	North_King_County	2022-01-11	omicron
USA/WA-S17301/2022	1085	North_King_County	2022-01-11	omicron
USA/WA-S17252/2022	1086	North_King_County	2022-01-11	omicron
USA/WA-S18149/2022	1087	North_King_County	2022-01-20	omicron
USA/WA-CDC-UW22030131751/2022	1088	North_King_County	2022-03-01	omicron
USA/WA-CDC-UW22021578673/2022	1089	North_King_County	2022-02-15	omicron
USA/WA-CDC-UW22022859963/2022	1090	North_King_County	2022-02-28	omicron
USA/WA-PHL-009508/2021	1092	North_King_County	2021-12-13	omicron
USA/WA-PHL-009561/2021	1092	North_King_County	2021-12-14	omicron
USA/WA-S18906/2022	1093	North_King_County	2022-01-03	omicron
USA/WA-CDC-UW22020439512/2022	1094	North_King_County	2022-02-04	omicron
USA/WA-CDC-UW22021529023/2022	1095	South_King_County	2022-02-15	omicron
USA/WA-PHL-015931/2022	1096	South_King_County	2022-03-02	omicron
USA/WA-CDC-LC0459897/2021	1097	South_King_County	2021-12-31	omicron
USA/WA-CDC-UW22010203939/2022	1098	North_King_County	2022-01-02	omicron
USA/WA-CDC-UW22022716297/2022	1099	North_King_County	2022-02-27	omicron
USA/WA-PHL-010006/2022	1099	South_King_County	2022-01-04	omicron
USA/WA-CDC-LC0521377/2022	1100	North_King_County	2022-02-04	omicron
USA/WA-CDC-UW22022324272/2022	1101	North_King_County	2022-02-23	omicron
USA/WA-S18151/2022	1102	North_King_County	2022-01-20	omicron
USA/WA-S15954/2021	1103	North_King_County	2021-12-28	omicron
USA/WA-CDC-UW22020980292/2022	1104	North_King_County	2022-02-09	omicron
USA/WA-S17114/2022	1105	North_King_County	2022-01-10	omicron
USA/WA-CDC-UW22021024253/2022	1106	North_King_County	2022-02-10	omicron
USA/WA-S18479/2022	1106	North_King_County	2022-01-27	omicron
USA/WA-S19291/2021	1107	North_King_County	2021-12-31	omicron
USA/WA-S17942/2022	1108	North_King_County	2022-01-17	omicron
USA/WA-S16454/2021	1109	South_King_County	2021-12-28	omicron
USA/WA-PHL-016716/2022	1109	South_King_County	2022-01-16	omicron
USA/WA-CDC-UW22022129980/2022	1110	North_King_County	2022-02-21	omicron
USA/WA-CDC-UW22022142507/2022	1111	North_King_County	2022-02-21	omicron
USA/WA-CDC-UW22022185720/2022	1111	North_King_County	2022-02-21	omicron
USA/WA-CDC-UW22022527519/2022	1112	North_King_County	2022-02-25	omicron
USA/WA-CDC-UW22021412483/2022	1113	North_King_County	2022-02-14	omicron
USA/WA-PHL-014872/2022	1114	South_King_County	2022-02-10	omicron
USA/WA-S19202/2022	1115	South_King_County	2022-02-12	omicron
USA/WA-S18418/2022	1115	North_King_County	2022-01-24	omicron
USA/WA-UW-21122192095/2021	1116	North_King_County	2021-12-21	omicron
USA/WA-UW-22030566951/2022	1117	North_King_County	2022-03-05	omicron
USA/WA-CDC-UW22022856834/2022	1118	North_King_County	2022-02-28	omicron
USA/WA-CDC-UW22030454397/2022	1118	North_King_County	2022-03-04	omicron
USA/WA-PHL-009687/2021	1119	North_King_County	2021-12-16	omicron
USA/WA-S17311/2022	1120	South_King_County	2022-01-11	omicron
USA/WA-PHL-015857/2022	1121	South_King_County	2022-02-26	omicron
USA/WA-CDC-UW22021981741/2022	1122	North_King_County	2022-02-19	omicron
USA/WA-PHL-014513/2022	1123	North_King_County	2022-02-15	omicron
USA/WA-CDC-UW21122877461/2021	1124	South_King_County	2021-12-28	omicron
USA/WA-CDC-UW22022813873/2022	1125	North_King_County	2022-02-28	omicron
USA/WA-PHL-016168/2022	1126	South_King_County	2022-03-05	omicron
USA/WA-S17236/2022	1127	North_King_County	2022-01-11	omicron
USA/WA-UW-22021618666/2022	1128	North_King_County	2022-02-16	omicron
USA/WA-CDC-UW22022698657/2022	1129	North_King_County	2022-02-26	omicron
USA/WA-S17605/2022	1130	North_King_County	2022-01-13	omicron
USA/WA-CDC-UW21122795182/2021	1131	South_King_County	2021-12-27	omicron
USA/WA-CDC-UW21122757173/2021	1131	North_King_County	2021-12-27	omicron
USA/WA-CDC-UW22010854115/2022	1131	North_King_County	2022-01-08	omicron
USA/WA-CDC-UW22010742983/2022	1131	South_King_County	2022-01-07	omicron
USA/WA-CDC-ASC210557346/2021	1131	North_King_County	2021-12-27	omicron
USA/WA-CDC-LC0560674/2022	1132	North_King_County	2022-03-02	omicron
USA/WA-S16846/2022	1133	North_King_County	2022-01-06	omicron
USA/WA-CDC-UW22022867909/2022	1134	South_King_County	2022-02-28	omicron
USA/WA-CDC-UW21121418822/2021	1135	North_King_County	2021-12-14	omicron
USA/WA-CDC-UW22012322440/2022	1135	North_King_County	2022-01-23	omicron
USA/WA-CDC-UW21122065036/2021	1135	North_King_County	2021-12-20	omicron
USA/WA-UW-22030202529/2022	1135	North_King_County	2022-03-02	omicron
USA/WA-CDC-UW22030386514/2022	1135	North_King_County	2022-03-03	omicron
USA/WA-CDC-UW22030636460/2022	1135	North_King_County	2022-03-06	omicron
USA/WA-CDC-LC0437403/2021	1136	South_King_County	2021-12-18	omicron
USA/WA-CDC-UW21122424243/2021	1137	North_King_County	2021-12-24	omicron
USA/WA-UW-21123032691/2021	1138	North_King_County	2021-12-30	omicron
USA/WA-UW-22021884624/2022	1139	South_King_County	2022-02-18	omicron
USA/WA-UW-22021712521/2022	1139	South_King_County	2022-02-17	omicron
USA/WA-CDC-LC0499315/2022	1140	South_King_County	2022-01-19	omicron
USA/WA-S19324/2021	1141	North_King_County	2021-12-30	omicron
USA/WA-ALTCOV-C7AP6QZHXO3PB3ER/2021	1142	South_King_County	2021-12-11	omicron
USA/WA-ALTCOV-SP6F22P2ARJW72US/2021	1142	South_King_County	2021-12-11	omicron
USA/WA-UW-22021851271/2022	1143	South_King_County	2022-02-18	omicron
USA/WA-CDC-LC0436810/2021	1144	South_King_County	2021-12-15	omicron
USA/WA-PHL-009642/2021	1145	South_King_County	2021-12-15	omicron
USA/WA-CDC-UW21121686566/2021	1146	North_King_County	2021-12-16	omicron
USA/WA-CDC-UW22020478802/2022	1147	South_King_County	2022-02-04	omicron
USA/WA-S15846/2021	1149	North_King_County	2021-12-23	omicron
USA/WA-CDC-LC0445343/2021	1150	North_King_County	2021-12-23	omicron
USA/WA-S17544/2022	1151	North_King_County	2022-01-12	omicron
USA/WA-UW-22021614927/2022	1152	North_King_County	2022-02-16	omicron
USA/WA-CDC-UW22010802097/2022	1153	North_King_County	2022-01-08	omicron
USA/WA-UW-21122977967/2021	1153	North_King_County	2021-12-29	omicron
USA/WA-CDC-UW21123051938/2021	1153	North_King_County	2021-12-30	omicron
USA/WA-CDC-UW22010229315/2022	1154	South_King_County	2022-01-02	omicron
USA/WA-S16401/2022	1155	North_King_County	2022-01-04	omicron
USA/WA-CDC-UW22030354442/2022	1156	North_King_County	2022-03-03	omicron
USA/WA-UW-22022313880/2022	1157	North_King_County	2022-02-23	omicron
USA/WA-CDC-UW22030449055/2022	1158	North_King_County	2022-03-04	omicron
USA/WA-CDC-UW22011234742/2022	1159	North_King_County	2022-01-12	omicron
USA/WA-CDC-UW21122061761/2021	1160	North_King_County	2021-12-20	omicron
USA/WA-S16018/2021	1161	North_King_County	2021-12-29	omicron
USA/WA-S16646/2022	1162	North_King_County	2022-01-05	omicron
USA/WA-CDC-LC0551517/2022	1163	South_King_County	2022-02-20	omicron
USA/WA-CDC-UW22021075362/2022	1164	North_King_County	2022-02-10	omicron
USA/WA-CDC-UW22021271970/2022	1164	North_King_County	2022-02-12	omicron
USA/WA-CDC-UW22030615245/2022	1165	North_King_County	2022-03-06	omicron
USA/WA-CDC-UW22030136284/2022	1166	North_King_County	2022-03-01	omicron
USA/WA-CDC-UW22030136298/2022	1166	North_King_County	2022-03-01	omicron
USA/WA-CDC-UW22022383638/2022	1166	South_King_County	2022-02-23	omicron
USA/WA-CDC-UW21122766640/2021	1167	North_King_County	2021-12-27	omicron
USA/WA-S18896/2021	1168	South_King_County	2021-12-27	omicron
USA/WA-UW-22022364223/2022	1168	North_King_County	2022-02-23	omicron
USA/WA-PHL-015906/2022	1168	North_King_County	2022-03-01	omicron
USA/WA-CDC-STM-KP8EX7VHD/2021	1169	North_King_County	2021-12-30	omicron
USA/WA-CDC-UW22011058827/2022	1170	South_King_County	2022-01-10	omicron
USA/WA-CDC-UW22020861678/2022	1171	North_King_County	2022-02-08	omicron
USA/WA-CDC-UW22030477898/2022	1171	North_King_County	2022-03-04	omicron
USA/WA-PHL-015631/2022	1172	South_King_County	2022-01-11	omicron
USA/WA-S16948/2022	1173	North_King_County	2022-01-06	omicron
USA/WA-CDC-UW22030102493/2022	1174	South_King_County	2022-03-01	omicron
USA/WA-S17002/2022	1175	North_King_County	2022-01-08	omicron
USA/WA-S17743/2022	1177	North_King_County	2022-01-16	omicron
USA/WA-S16628/2022	1178	North_King_County	2022-01-04	omicron
USA/WA-S17143/2022	1179	South_King_County	2022-01-11	omicron
USA/WA-S17672/2022	1180	North_King_County	2022-01-14	omicron
USA/WA-CDC-UW22022884315/2022	1181	South_King_County	2022-02-28	omicron
USA/WA-S16552/2022	1182	South_King_County	2022-01-03	omicron
USA/WA-S17098/2022	1183	North_King_County	2022-01-10	omicron
USA/WA-S17948/2022	1184	South_King_County	2022-01-17	omicron
USA/WA-S18378/2022	1185	South_King_County	2022-01-20	omicron
USA/WA-S18393/2022	1186	North_King_County	2022-01-22	omicron
USA/WA-S18579/2022	1187	North_King_County	2022-02-04	omicron
USA/WA-UW-22021221534/2022	1188	North_King_County	2022-02-12	omicron
USA/WA-CDC-UW22030282941/2022	1189	North_King_County	2022-03-02	omicron
USA/WA-S17269/2022	1190	North_King_County	2022-01-11	omicron
USA/WA-UW-22021853671/2022	1190	North_King_County	2022-02-18	omicron
USA/WA-UW-22021869220/2022	1191	North_King_County	2022-02-18	omicron
USA/WA-CDC-LC0536047/2022	1192	South_King_County	2022-02-07	omicron
USA/WA-CDC-UW22010498846/2022	1193	North_King_County	2022-01-04	omicron
USA/WA-S17652/2022	1194	North_King_County	2022-01-13	omicron
USA/WA-CDC-UW22022176590/2022	1195	North_King_County	2022-02-21	omicron
USA/WA-S19310/2021	1196	North_King_County	2021-12-30	omicron
USA/WA-CDC-UW22030453338/2022	1197	North_King_County	2022-03-04	omicron
USA/WA-UW-22020713818/2022	1198	North_King_County	2022-02-07	omicron
USA/WA-CDC-UW22022107817/2022	1199	South_King_County	2022-02-21	omicron
USA/WA-UW-22010469616/2022	1200	North_King_County	2022-01-04	omicron
USA/WA-CDC-UW22030165669/2022	1201	North_King_County	2022-03-01	omicron
USA/WA-CDC-UW22011090236/2022	1202	South_King_County	2022-01-10	omicron
USA/WA-CDC-UW22022146833/2022	1202	South_King_County	2022-02-21	omicron
USA/WA-CDC-UW22021665057/2022	1203	South_King_County	2022-02-16	omicron
USA/WA-CDC-UW22022138826/2022	1204	North_King_County	2022-02-21	omicron
USA/WA-CDC-UW22022123719/2022	1204	North_King_County	2022-02-21	omicron
USA/WA-CDC-UW22030665551/2022	1205	North_King_County	2022-03-06	omicron
USA/WA-UW-21123061649/2021	1206	North_King_County	2021-12-30	omicron
USA/WA-CDC-UW22030459199/2022	1207	North_King_County	2022-03-04	omicron
USA/WA-CDC-UW22022139206/2022	1208	North_King_County	2022-02-21	omicron
USA/WA-PHL-009844/2021	1209	South_King_County	2021-12-18	omicron
USA/WA-CDC-UW22021709136/2022	1210	North_King_County	2022-02-17	omicron
USA/WA-CDC-UW21121839753/2021	1211	South_King_County	2021-12-18	omicron
USA/WA-CDC-UW22010472572/2022	1211	South_King_County	2022-01-04	omicron
USA/WA-CDC-UW21122726611/2021	1211	South_King_County	2021-12-27	omicron
USA/WA-CDC-UW21121489979/2021	1211	North_King_County	2021-12-14	omicron
USA/WA-CDC-UW22010707519/2022	1211	South_King_County	2022-01-07	omicron
USA/WA-CDC-UW22010781491/2022	1211	South_King_County	2022-01-07	omicron
USA/WA-CDC-UW22010711054/2022	1211	North_King_County	2022-01-07	omicron
USA/WA-CDC-UW22010263208/2022	1211	North_King_County	2022-01-02	omicron
USA/WA-CDC-UW22020444174/2022	1211	North_King_County	2022-02-04	omicron
USA/WA-CDC-UW21122322568/2021	1211	South_King_County	2021-12-23	omicron
USA/WA-CDC-UW22020446312/2022	1211	North_King_County	2022-02-04	omicron
USA/WA-CDC-UW22010463574/2022	1211	South_King_County	2022-01-04	omicron
USA/WA-CDC-UW21122331698/2021	1211	North_King_County	2021-12-23	omicron
USA/WA-CDC-UW21121368981/2021	1211	South_King_County	2021-12-13	omicron
USA/WA-CDC-UW21121476518/2021	1211	South_King_County	2021-12-14	omicron
USA/WA-CDC-UW21122844651/2021	1211	North_King_County	2021-12-28	omicron
USA/WA-CDC-UW21122713219/2021	1211	South_King_County	2021-12-27	omicron
USA/WA-CDC-UW21122463313/2021	1211	North_King_County	2021-12-24	omicron
USA/WA-CDC-UW21122751480/2021	1211	North_King_County	2021-12-27	omicron
USA/WA-CDC-UW21122479746/2021	1211	South_King_County	2021-12-24	omicron
USA/WA-CDC-UW21121606649/2021	1211	North_King_County	2021-12-16	omicron
USA/WA-CDC-UW22010768987/2022	1211	North_King_County	2022-01-07	omicron
USA/WA-CDC-UW21121803994/2021	1211	North_King_County	2021-12-18	omicron
USA/WA-CDC-UW21121834675/2021	1211	South_King_County	2021-12-18	omicron
USA/WA-CDC-UW22012295548/2022	1211	North_King_County	2022-01-22	omicron
USA/WA-CDC-UW21121765199/2021	1211	North_King_County	2021-12-17	omicron
USA/WA-CDC-UW21121866564/2021	1211	South_King_County	2021-12-18	omicron
USA/WA-CDC-UW22011011880/2022	1211	South_King_County	2022-01-10	omicron
USA/WA-CDC-UW21121843099/2021	1211	South_King_County	2021-12-18	omicron
USA/WA-CDC-UW22010778803/2022	1211	South_King_County	2022-01-07	omicron
USA/WA-CDC-UW21123075016/2021	1211	South_King_County	2021-12-30	omicron
USA/WA-CDC-UW21122018249/2021	1211	North_King_County	2021-12-20	omicron
USA/WA-CDC-UW21122149473/2021	1211	North_King_County	2021-12-21	omicron
USA/WA-CDC-UW22010821304/2022	1211	North_King_County	2022-01-08	omicron
USA/WA-CDC-UW22010841393/2022	1211	South_King_County	2022-01-08	omicron
USA/WA-CDC-UW21122498043/2021	1211	North_King_County	2021-12-24	omicron
USA/WA-CDC-UW22010888005/2022	1211	North_King_County	2022-01-08	omicron
USA/WA-CDC-UW22011027140/2022	1211	South_King_County	2022-01-10	omicron
USA/WA-CDC-UW22011024611/2022	1211	South_King_County	2022-01-10	omicron
USA/WA-CDC-UW22021090101/2022	1211	North_King_County	2022-02-10	omicron
USA/WA-CDC-UW22020948092/2022	1211	North_King_County	2022-02-09	omicron
USA/WA-CDC-UW21121427681/2021	1211	North_King_County	2021-12-14	omicron
USA/WA-CDC-UW21121717766/2021	1211	North_King_County	2021-12-17	omicron
USA/WA-CDC-UW21121819337/2021	1211	South_King_County	2021-12-18	omicron
USA/WA-CDC-UW22010803610/2022	1211	North_King_County	2022-01-08	omicron
USA/WA-CDC-UW22020398802/2022	1211	North_King_County	2022-02-03	omicron
USA/WA-CDC-UW22021537453/2022	1211	South_King_County	2022-02-15	omicron
USA/WA-CDC-UW21121150393/2021	1211	South_King_County	2021-12-11	omicron
USA/WA-CDC-UW21121195772/2021	1211	North_King_County	2021-12-11	omicron
USA/WA-CDC-UW21121612502/2021	1211	North_King_County	2021-12-16	omicron
USA/WA-CDC-UW21121470989/2021	1211	South_King_County	2021-12-14	omicron
USA/WA-CDC-UW22010515437/2022	1211	South_King_County	2022-01-05	omicron
USA/WA-CDC-UW21122401645/2021	1211	North_King_County	2021-12-24	omicron
USA/WA-UW-22020428518/2022	1211	North_King_County	2022-02-04	omicron
USA/WA-CDC-UW22020221169/2022	1211	South_King_County	2022-02-02	omicron
USA/WA-CDC-UW22020232490/2022	1211	South_King_County	2022-02-02	omicron
USA/WA-CDC-UW21121391113/2021	1211	North_King_County	2021-12-13	omicron
USA/WA-CDC-UW21121465720/2021	1211	North_King_County	2021-12-14	omicron
USA/WA-CDC-UW21121782364/2021	1211	South_King_County	2021-12-17	omicron
USA/WA-CDC-UW21121768731/2021	1211	North_King_County	2021-12-17	omicron
USA/WA-CDC-UW21123137666/2021	1211	North_King_County	2021-12-31	omicron
USA/WA-CDC-UW22010477274/2022	1211	North_King_County	2022-01-04	omicron
USA/WA-CDC-UW21122430597/2021	1211	North_King_County	2021-12-24	omicron
USA/WA-CDC-UW21122433669/2021	1211	North_King_County	2021-12-24	omicron
USA/WA-CDC-UW22010785450/2022	1211	North_King_County	2022-01-07	omicron
USA/WA-CDC-UW22010851148/2022	1211	South_King_County	2022-01-08	omicron
USA/WA-CDC-UW21121924922/2021	1211	North_King_County	2021-12-19	omicron
USA/WA-UW-21121859106/2021	1211	North_King_County	2021-12-18	omicron
USA/WA-CDC-UW22020971879/2022	1211	North_King_County	2022-02-09	omicron
USA/WA-CDC-UW22021099657/2022	1211	North_King_County	2022-02-10	omicron
USA/WA-CDC-UW21123053169/2021	1211	North_King_County	2021-12-30	omicron
USA/WA-CDC-UW21122905935/2021	1211	South_King_County	2021-12-29	omicron
USA/WA-UW-21123059635/2021	1211	North_King_County	2021-12-30	omicron
USA/WA-UW-22020729793/2022	1211	North_King_County	2022-02-07	omicron
USA/WA-CDC-UW22010615677/2022	1211	North_King_County	2022-01-06	omicron
USA/WA-CDC-UW22011048829/2022	1211	North_King_County	2022-01-10	omicron
USA/WA-UW-22020407469/2022	1211	South_King_County	2022-02-04	omicron
USA/WA-CDC-UW22010709569/2022	1211	South_King_County	2022-01-07	omicron
USA/WA-CDC-UW22020997949/2022	1212	North_King_County	2022-02-09	omicron
USA/WA-CDC-UW22010508922/2022	1213	North_King_County	2022-01-05	omicron
USA/WA-CDC-UW22020495671/2022	1214	South_King_County	2022-02-04	omicron
USA/WA-CDC-UW22010754240/2022	1215	South_King_County	2022-01-07	omicron
USA/WA-CDC-UW21121731203/2021	1216	North_King_County	2021-12-17	omicron
USA/WA-UW-21123088783/2021	1216	North_King_County	2021-12-30	omicron
USA/WA-CDC-UW21121723144/2021	1217	North_King_County	2021-12-17	omicron
USA/WA-CDC-UW22010766653/2022	1218	North_King_County	2022-01-07	omicron
USA/WA-CDC-UW22010878268/2022	1218	North_King_County	2022-01-08	omicron
USA/WA-CDC-UW22010849719/2022	1218	North_King_County	2022-01-08	omicron
USA/WA-CDC-UW21120943812/2021	1219	North_King_County	2021-12-09	omicron
USA/WA-CDC-UW21122876692/2021	1219	South_King_County	2021-12-28	omicron
USA/WA-CDC-UW21121568328/2021	1220	South_King_County	2021-12-15	omicron
USA/WA-S15825/2021	1221	North_King_County	2021-12-20	omicron
USA/WA-S15803/2021	1221	North_King_County	2021-12-15	omicron
USA/WA-CDC-UW21121722821/2021	1221	North_King_County	2021-12-17	omicron
USA/WA-CDC-UW21121658852/2021	1221	North_King_County	2021-12-16	omicron
USA/WA-CDC-UW22010549628/2022	1221	South_King_County	2022-01-05	omicron
USA/WA-CDC-UW22011031882/2022	1221	South_King_County	2022-01-10	omicron
USA/WA-S15794/2021	1222	North_King_County	2021-12-19	omicron
USA/WA-CDC-UW21122452313/2021	1223	South_King_County	2021-12-24	omicron
USA/WA-CDC-UW22022542896/2022	1224	South_King_County	2022-02-25	omicron
USA/WA-CDC-UW22021100501/2022	1225	North_King_County	2022-02-11	omicron
USA/WA-CDC-UW22030372478/2022	1226	South_King_County	2022-03-03	omicron
USA/WA-CDC-UW22020760443/2022	1227	North_King_County	2022-02-07	omicron
USA/WA-CDC-UW22020787882/2022	1227	North_King_County	2022-02-07	omicron
USA/WA-S16188/2021	1228	North_King_County	2021-12-22	omicron
USA/WA-S15833/2021	1229	North_King_County	2021-12-22	omicron
USA/WA-CDC-ASC210638600/2021	1230	North_King_County	2021-12-21	omicron
USA/WA-S17082/2022	1230	North_King_County	2022-01-10	omicron
USA/WA-S17040/2022	1230	North_King_County	2022-01-09	omicron
USA/WA-S17297/2022	1230	North_King_County	2022-01-11	omicron
USA/WA-CDC-LC0496844/2022	1231	South_King_County	2022-01-19	omicron
USA/WA-CDC-UW21122900287/2021	1232	South_King_County	2021-12-29	omicron
USA/WA-CDC-UW22030264775/2022	1233	South_King_County	2022-03-02	omicron
USA/WA-UW-22021696819/2022	1234	North_King_County	2022-02-16	omicron
USA/WA-CDC-UW22030493678/2022	1235	North_King_County	2022-03-04	omicron
USA/WA-CDC-UW22030558880/2022	1235	North_King_County	2022-03-05	omicron
USA/WA-ALTCOV-XT7TOUCBML2KSUGK/2021	1236	South_King_County	2021-12-11	omicron
USA/WA-CDC-UW21121314182/2021	1236	South_King_County	2021-12-13	omicron
