,ZIP,sum_essential,total
971,03861,1104.0,2454.0
972,03862,1185.0,2511.0
973,03864,613.0,820.0
974,03865,2608.0,4491.0
975,03867,7799.0,11426.0
976,03868,1813.0,2381.0
977,03869,668.0,1406.0
978,03870,1146.0,2497.0
979,03871,24.0,76.0
980,03872,1394.0,2361.0
981,03873,1737.0,3604.0
982,03874,2957.0,4710.0
983,03875,377.0,507.0
984,03878,4435.0,6987.0
985,03882,492.0,888.0
986,03883,41.0,127.0
987,03884,1021.0,2127.0
988,03885,1859.0,4092.0
989,03886,706.0,1039.0
990,03887,667.0,1015.0
991,03890,37.0,37.0
992,03894,1532.0,2821.0
993,03901,2504.0,4258.0
994,03902,481.0,1114.0
995,03903,2298.0,3993.0
996,03904,1858.0,3675.0
997,03905,405.0,1003.0
998,03906,1353.0,2319.0
999,03907,171.0,484.0
1000,03908,2216.0,4090.0
1001,03909,2519.0,5492.0
1002,03910,151.0,309.0
1003,03911,0.0,0.0
1004,04001,787.0,1297.0
1005,04002,2066.0,3608.0
1006,04003,58.0,77.0
1007,04005,8344.0,13273.0
1008,04006,48.0,119.0
1009,04008,645.0,1500.0
1010,04009,1432.0,2390.0
1011,04010,492.0,761.0
1012,04011,5046.0,10616.0
1013,04015,1410.0,2011.0
1014,04017,128.0,226.0
1015,04019,0.0,13.0
1016,04020,390.0,762.0
1017,04021,1074.0,3494.0
1018,04022,365.0,558.0
1019,04024,165.0,247.0
1020,04027,2865.0,3747.0
1021,04029,629.0,943.0
1022,04030,674.0,1381.0
1023,04032,2344.0,4695.0
1024,04037,1148.0,1803.0
1025,04038,5129.0,10037.0
1026,04039,2688.0,4684.0
1027,04040,952.0,1678.0
1028,04041,596.0,813.0
1029,04042,1755.0,2792.0
1030,04043,2604.0,5426.0
1031,04046,2329.0,4181.0
1032,04047,526.0,788.0
1033,04048,1012.0,1496.0
1034,04049,1037.0,1664.0
1035,04050,70.0,147.0
1036,04051,329.0,603.0
1037,04055,1357.0,2114.0
1038,04056,105.0,123.0
1039,04057,17.0,22.0
1040,04061,796.0,1491.0
1041,04062,5286.0,10470.0
1042,04063,95.0,187.0
1043,04064,2607.0,4842.0
1044,04066,345.0,441.0
1045,04068,430.0,604.0
1046,04069,419.0,830.0
1047,04071,1317.0,3050.0
1048,04072,6075.0,11568.0
1049,04073,5577.0,8378.0
1050,04074,6011.0,11754.0
1051,04076,1076.0,1502.0
1052,04079,964.0,1874.0
1053,04083,1201.0,2292.0
1054,04084,2479.0,3910.0
1055,04085,1223.0,1587.0
1056,04086,2884.0,4699.0
1057,04087,797.0,1328.0
1058,04088,372.0,643.0
1059,04090,2951.0,5417.0
1060,04091,292.0,444.0
1061,04092,5781.0,10950.0
1062,04093,3337.0,5008.0
1063,04095,423.0,659.0
1064,04096,1484.0,4418.0
1065,04097,873.0,2287.0
1066,04101,5390.0,10601.0
1067,04102,4740.0,10359.0
1068,04103,8345.0,17794.0
1069,04105,1976.0,5785.0
1070,04106,7696.0,15008.0
1071,04107,2008.0,5011.0
1072,04108,169.0,431.0
1073,04109,5.0,17.0
1074,04110,129.0,724.0
1075,04210,6669.0,11788.0
1076,04216,120.0,155.0
1077,04217,997.0,1694.0
1078,04219,442.0,630.0
1079,04220,1312.0,1762.0
1080,04221,262.0,474.0
1081,04222,1211.0,2175.0
1082,04224,768.0,1108.0
1083,04226,67.0,82.0
1084,04227,16.0,16.0
1085,04228,0.0,0.0
1086,04231,63.0,90.0
1087,04234,0.0,0.0
1088,04236,1282.0,2389.0
1089,04237,44.0,99.0
1090,04238,459.0,796.0
1091,04239,1651.0,2388.0
1092,04240,10251.0,17007.0
1093,04250,1512.0,2474.0
1094,04252,1510.0,2399.0
1095,04253,615.0,1021.0
1096,04254,768.0,1068.0
1097,04255,272.0,393.0
1098,04256,1137.0,1494.0
1099,04257,581.0,1033.0
1100,04258,724.0,1369.0
1101,04259,1172.0,2009.0
1102,04260,1772.0,3134.0
1103,04261,68.0,133.0
1104,04263,666.0,1033.0
1105,04265,209.0,422.0
1106,04267,13.0,29.0
1107,04268,1320.0,2233.0
1108,04270,1723.0,2779.0
1109,04271,0.0,0.0
1110,04274,1961.0,3347.0
1111,04275,134.0,177.0
1112,04276,1655.0,2339.0
1113,04280,2153.0,3540.0
1114,04281,1207.0,2117.0
1115,04282,2017.0,3035.0
1116,04284,213.0,397.0
1117,04285,91.0,160.0
1118,04286,0.0,0.0
1119,04287,1177.0,2067.0
1120,04289,465.0,855.0
1121,04290,556.0,824.0
1122,04292,317.0,456.0
1123,04294,1129.0,1693.0
1124,04330,7632.0,12503.0
1125,04342,600.0,921.0
1126,04343,0.0,0.0
1127,04344,754.0,1583.0
1128,04345,3628.0,6082.0
1129,04346,485.0,825.0
1130,04347,551.0,1171.0
1131,04348,774.0,1411.0
1132,04349,229.0,428.0
1133,04350,1251.0,2087.0
1134,04351,717.0,1369.0
1135,04352,378.0,759.0
1136,04353,616.0,1102.0
1137,04354,467.0,743.0
1138,04355,589.0,1427.0
1139,04357,1205.0,1925.0
1140,04358,1374.0,2174.0
1141,04359,67.0,133.0
1142,04360,100.0,198.0
1143,04363,789.0,1343.0
1144,04364,1663.0,3162.0
1145,04401,12108.0,22349.0
1146,04406,254.0,350.0
1147,04408,57.0,85.0
1148,04410,418.0,616.0
1149,04411,557.0,956.0
1150,04412,2816.0,4536.0
1151,04413,19.0,44.0
1152,04414,423.0,514.0
1153,04415,102.0,117.0
1154,04416,1308.0,2193.0
1155,04417,88.0,125.0
1156,04418,533.0,797.0
1157,04419,1006.0,1592.0
1158,04421,222.0,448.0
1159,04422,373.0,571.0
1160,04424,148.0,284.0
1161,04426,544.0,1512.0
1162,04427,856.0,1288.0
1163,04428,947.0,1672.0
1164,04429,1885.0,2700.0
1165,04430,434.0,747.0
1166,04431,0.0,0.0
1167,04434,270.0,496.0
1168,04435,309.0,614.0
1169,04438,322.0,588.0
1170,04441,472.0,753.0
1171,04442,3.0,22.0
1172,04443,617.0,860.0
1173,04444,2335.0,4743.0
1174,04448,367.0,569.0
1175,04449,479.0,622.0
1176,04450,536.0,742.0
1177,04451,71.0,104.0
1178,04453,149.0,247.0
1179,04454,0.0,0.0
1180,04455,226.0,337.0
1181,04456,944.0,1621.0
1182,04457,1375.0,2249.0
1183,04459,262.0,349.0
1184,04460,286.0,428.0
1185,04461,1089.0,1425.0
1186,04462,1166.0,1671.0
1187,04463,962.0,1290.0
1188,04464,112.0,202.0
1189,04468,3172.0,5057.0
1190,04469,645.0,828.0
1191,04471,77.0,173.0
1192,04472,460.0,1023.0
1193,04473,2112.0,4510.0
1194,04474,845.0,1752.0
1195,04475,159.0,222.0
1196,04476,313.0,526.0
1197,04478,78.0,130.0
1198,04479,396.0,585.0
1199,04481,130.0,228.0
1200,04485,58.0,82.0
1201,04487,122.0,259.0
1202,04488,394.0,635.0
1203,04489,96.0,200.0
1204,04490,92.0,115.0
1205,04491,70.0,74.0
1206,04492,24.0,37.0
1207,04493,554.0,866.0
1208,04495,100.0,138.0
1209,04496,1400.0,2209.0
1210,04497,76.0,109.0
1211,04530,2917.0,5450.0
1212,04535,174.0,391.0
1213,04537,590.0,890.0
1214,04538,500.0,752.0
1215,04539,265.0,500.0
1216,04541,0.0,15.0
1217,04543,683.0,1053.0
1218,04544,76.0,306.0
1219,04547,296.0,510.0
1220,04548,218.0,438.0
1221,04551,142.0,261.0
1222,04553,440.0,954.0
1223,04554,145.0,244.0
1224,04555,534.0,767.0
1225,04556,416.0,811.0
1226,04558,36.0,82.0
1227,04562,873.0,1284.0
1228,04563,476.0,720.0
1229,04564,133.0,275.0
1230,04568,81.0,229.0
1231,04570,0.0,0.0
1232,04571,219.0,249.0
1233,04572,1127.0,2196.0
1234,04573,122.0,240.0
1235,04574,412.0,763.0
1236,04575,22.0,22.0
1237,04576,99.0,186.0
1238,04578,1534.0,2376.0
1239,04579,876.0,1517.0
1240,04605,4774.0,8129.0
1241,04606,373.0,545.0
1242,04607,364.0,488.0
1243,04609,1502.0,3107.0
1244,04611,146.0,234.0
1245,04612,188.0,318.0
1246,04613,76.0,94.0
1247,04614,679.0,1397.0
1248,04616,188.0,325.0
1249,04617,186.0,332.0
1250,04619,659.0,1109.0
1251,04622,241.0,386.0
1252,04623,282.0,442.0
1253,04624,42.0,61.0
1254,04625,7.0,17.0
1255,04626,146.0,237.0
1256,04627,558.0,766.0
1257,04628,181.0,257.0
1258,04629,0.0,0.0
1259,04630,488.0,701.0
1260,04631,261.0,488.0
1261,04634,637.0,903.0
1262,04635,4.0,5.0
1263,04637,22.0,39.0
1264,04640,662.0,1054.0
1265,04642,27.0,50.0
1266,04643,326.0,425.0
1267,04644,0.0,0.0
1268,04645,18.0,27.0
1269,04646,32.0,63.0
1270,04648,195.0,296.0
1271,04649,378.0,480.0
1272,04650,65.0,100.0
1273,04652,374.0,683.0
1274,04653,248.0,380.0
1275,04654,727.0,1209.0
1276,04655,286.0,452.0
1277,04657,106.0,144.0
1278,04658,413.0,547.0
1279,04660,233.0,534.0
1280,04662,196.0,329.0
1281,04664,403.0,566.0
1282,04666,345.0,504.0
1283,04667,232.0,469.0
1284,04668,374.0,510.0
1285,04669,22.0,38.0
1286,04671,146.0,287.0
1287,04673,54.0,63.0
1288,04674,137.0,210.0
1289,04675,51.0,62.0
1290,04676,488.0,694.0
1291,04677,94.0,154.0
1292,04679,405.0,699.0
1293,04680,337.0,542.0
1294,04681,337.0,468.0
1295,04683,6.0,39.0
1296,04684,574.0,916.0
1297,04685,284.0,372.0
1298,04686,45.0,60.0
1299,04691,77.0,144.0
1300,04693,104.0,149.0
1301,04694,722.0,1073.0
1302,04730,2918.0,4360.0
1303,04732,547.0,688.0
1304,04733,82.0,145.0
1305,04734,309.0,433.0
1306,04735,140.0,230.0
1307,04736,2377.0,3958.0
1308,04739,129.0,225.0
1309,04740,411.0,603.0
1310,04741,0.0,0.0
1311,04742,808.0,1348.0
1312,04743,1411.0,2302.0
1313,04745,305.0,375.0
1314,04746,109.0,148.0
1315,04747,307.0,525.0
1316,04750,399.0,678.0
1317,04756,554.0,1102.0
1318,04757,898.0,1444.0
1319,04758,323.0,578.0
1320,04760,214.0,289.0
1321,04761,114.0,229.0
1322,04762,109.0,207.0
1323,04763,202.0,298.0
1324,04764,13.0,18.0
1325,04765,146.0,315.0
1326,04766,122.0,169.0
1327,04768,101.0,159.0
1328,04769,2966.0,4516.0
1329,04772,218.0,364.0
1330,04773,229.0,273.0
1331,04774,163.0,213.0
1332,04776,282.0,345.0
1333,04777,82.0,134.0
1334,04779,34.0,73.0
1335,04780,224.0,305.0
1336,04781,137.0,215.0
1337,04783,89.0,173.0
1338,04785,447.0,758.0
1339,04786,482.0,708.0
1340,04787,198.0,246.0
1341,04841,2189.0,3661.0
1342,04843,1180.0,2359.0
1343,04847,418.0,871.0
1344,04848,139.0,232.0
1345,04849,1038.0,1922.0
1346,04851,16.0,24.0
1347,04852,42.0,73.0
1348,04853,192.0,254.0
1349,04854,537.0,730.0
1350,04855,175.0,305.0
1351,04856,1080.0,1876.0
1352,04858,444.0,640.0
1353,04859,247.0,316.0
1354,04860,281.0,537.0
1355,04861,1103.0,1486.0
1356,04862,1269.0,1853.0
1357,04863,380.0,459.0
1358,04864,1514.0,2308.0
1359,04901,6462.0,12370.0
1360,04910,786.0,1052.0
1361,04911,509.0,733.0
1362,04912,155.0,232.0
1363,04915,2029.0,3874.0
1364,04917,538.0,1172.0
1365,04918,135.0,202.0
1366,04920,589.0,760.0
1367,04921,412.0,679.0
1368,04922,213.0,306.0
1369,04923,150.0,241.0
1370,04924,676.0,1068.0
1371,04925,10.0,19.0
1372,04926,113.0,210.0
1373,04927,1073.0,1577.0
1374,04928,675.0,972.0
1375,04929,271.0,337.0
1376,04930,1121.0,2090.0
1377,04932,347.0,631.0
1378,04933,28.0,28.0
1379,04936,29.0,37.0
1380,04937,2390.0,3206.0
1381,04938,2885.0,5193.0
1382,04939,258.0,364.0
1383,04940,0.0,0.0
1384,04941,537.0,948.0
1385,04942,418.0,511.0
1386,04943,577.0,776.0
1387,04944,55.0,55.0
1388,04945,442.0,538.0
1389,04947,535.0,872.0
1390,04949,205.0,356.0
1391,04950,1350.0,1944.0
1392,04951,294.0,558.0
1393,04952,622.0,983.0
1394,04953,659.0,1241.0
1395,04955,382.0,646.0
1396,04956,271.0,364.0
1397,04957,1284.0,1892.0
1398,04958,548.0,793.0
1399,04961,203.0,328.0
1400,04962,63.0,99.0
1401,04963,1871.0,3540.0
1402,04964,24.0,34.0
1403,04965,658.0,903.0
1404,04966,412.0,589.0
1405,04967,1082.0,1663.0
1406,04969,407.0,569.0
1407,04970,555.0,836.0
1408,04971,475.0,676.0
1409,04973,294.0,732.0
1410,04974,891.0,1351.0
1411,04975,0.0,0.0
1412,04976,3033.0,4576.0
1413,04978,269.0,407.0
1414,04979,210.0,351.0
1415,04981,582.0,1166.0
1416,04982,298.0,349.0
1417,04983,536.0,777.0
1418,04984,103.0,230.0
1419,04985,39.0,65.0
1420,04986,579.0,1019.0
1421,04987,306.0,447.0
1422,04988,574.0,971.0
1423,04989,1306.0,2091.0
1424,04992,0.0,55.0
1425,05001,2795.0,4992.0
1426,05031,19.0,43.0
1427,05032,886.0,1480.0
1428,05033,794.0,1281.0
1429,05034,87.0,132.0
1430,05035,220.0,317.0
1431,05036,220.0,608.0
1432,05037,118.0,408.0
1433,05038,349.0,560.0
1434,05039,384.0,657.0
1435,05040,116.0,342.0
1436,05041,149.0,187.0
1437,05042,106.0,217.0
1438,05043,322.0,722.0
1439,05045,567.0,1063.0
1440,05046,393.0,599.0
1441,05048,811.0,1654.0
1442,05050,53.0,73.0
1443,05051,356.0,645.0
1444,05052,111.0,171.0
1445,05053,60.0,172.0
1446,05055,538.0,1669.0
1447,05056,115.0,225.0
1448,05058,94.0,187.0
1449,05059,65.0,147.0
1450,05060,1183.0,2238.0
1451,05061,512.0,959.0
1452,05062,164.0,274.0
1453,05065,273.0,526.0
1454,05067,84.0,152.0
1455,05068,936.0,1569.0
1456,05069,115.0,359.0
1457,05070,100.0,250.0
1458,05071,27.0,61.0
1459,05072,173.0,340.0
1460,05075,194.0,530.0
1461,05076,89.0,150.0
1462,05077,452.0,753.0
1463,05079,239.0,422.0
1464,05081,137.0,188.0
1465,05083,49.0,72.0
1466,05084,15.0,27.0
1467,05086,211.0,301.0
1468,05089,1179.0,2026.0
1469,05091,1076.0,2076.0
1470,05101,1310.0,2279.0
1471,05141,88.0,97.0
1472,05142,193.0,327.0
1473,05143,1130.0,2059.0
1474,05146,140.0,252.0
1475,05148,482.0,750.0
1476,05149,442.0,858.0
1477,05150,264.0,342.0
1478,05151,271.0,619.0
1479,05152,128.0,262.0
1480,05153,134.0,255.0
1481,05154,153.0,343.0
1482,05155,243.0,452.0
1483,05156,2432.0,4009.0
1484,05158,306.0,523.0
1485,05161,163.0,319.0
1486,05201,3606.0,6082.0
1487,05250,1021.0,1788.0
1488,05251,196.0,481.0
1489,05252,135.0,209.0
1490,05253,147.0,291.0
1491,05254,54.0,79.0
1492,05255,1313.0,2284.0
1493,05257,842.0,1470.0
1494,05260,148.0,257.0
1495,05261,646.0,1164.0
1496,05262,385.0,1005.0
1497,05301,3857.0,7896.0
1498,05340,292.0,437.0
1499,05341,165.0,244.0
1500,05342,133.0,214.0
1501,05343,331.0,442.0
1502,05345,598.0,1063.0
1503,05346,1166.0,2485.0
1504,05350,247.0,366.0
1505,05352,239.0,446.0
1506,05353,270.0,565.0
1507,05354,937.0,1318.0
1508,05355,236.0,333.0
1509,05356,121.0,271.0
1510,05358,30.0,71.0
1511,05359,180.0,292.0
1512,05360,122.0,156.0
1513,05361,303.0,522.0
1514,05362,20.0,41.0
1515,05363,757.0,1122.0
1516,05401,8191.0,17575.0
1517,05403,4938.0,11175.0
1518,05404,2344.0,4265.0
1519,05405,845.0,1168.0
1520,05408,2562.0,5050.0
1521,05439,419.0,643.0
1522,05440,576.0,1023.0
1523,05441,286.0,451.0
1524,05442,132.0,220.0
1525,05443,2068.0,3858.0
1526,05444,469.0,772.0
1527,05445,696.0,2022.0
1528,05446,4710.0,9315.0
1529,05447,24.0,24.0
1530,05448,289.0,505.0
1531,05450,1346.0,2513.0
1532,05452,5445.0,12323.0
1533,05454,1500.0,2806.0
1534,05455,472.0,798.0
1535,05456,321.0,668.0
1536,05457,611.0,1026.0
1537,05458,528.0,1085.0
1538,05459,685.0,915.0
1539,05461,1464.0,2679.0
1540,05462,591.0,1111.0
1541,05463,133.0,219.0
1542,05464,1081.0,1936.0
1543,05465,1228.0,3051.0
1544,05468,4213.0,7798.0
1545,05471,167.0,263.0
1546,05472,613.0,1086.0
1547,05473,476.0,832.0
1548,05474,189.0,422.0
1549,05476,772.0,1400.0
1550,05477,767.0,2659.0
1551,05478,4609.0,7752.0
1552,05481,0.0,0.0
1553,05482,1694.0,4068.0
1554,05483,636.0,858.0
1555,05485,71.0,71.0
1556,05486,360.0,789.0
1557,05487,529.0,948.0
1558,05488,2301.0,3720.0
1559,05489,883.0,1936.0
1560,05491,2091.0,3395.0
1561,05492,227.0,396.0
1562,05494,454.0,930.0
1563,05495,2313.0,5558.0
1564,05602,2529.0,6561.0
1565,05640,110.0,181.0
1566,05641,5184.0,8893.0
1567,05647,349.0,573.0
1568,05648,125.0,226.0
1569,05649,167.0,239.0
1570,05650,338.0,581.0
1571,05651,404.0,714.0
1572,05652,209.0,296.0
1573,05653,218.0,365.0
1574,05654,363.0,619.0
1575,05655,1045.0,1589.0
1576,05656,1376.0,2142.0
1577,05657,2.0,33.0
1578,05658,445.0,858.0
1579,05660,482.0,1020.0
1580,05661,1889.0,3300.0
1581,05663,1995.0,3431.0
1582,05664,46.0,46.0
1583,05667,465.0,1024.0
1584,05669,188.0,323.0
1585,05672,1094.0,2194.0
1586,05673,522.0,1302.0
1587,05674,386.0,722.0
1588,05675,352.0,547.0
1589,05676,1192.0,2721.0
1590,05677,567.0,1292.0
1591,05678,48.0,93.0
1592,05679,1211.0,1839.0
1593,05680,727.0,1182.0
1594,05681,98.0,177.0
1595,05682,340.0,657.0
1596,05701,6005.0,9919.0
1597,05730,57.0,124.0
1598,05732,126.0,508.0
1599,05733,2114.0,3232.0
1600,05734,484.0,736.0
1601,05735,1158.0,1760.0
1602,05736,160.0,249.0
1603,05737,243.0,459.0
1604,05738,296.0,594.0
1605,05739,408.0,611.0
1606,05740,0.0,0.0
1607,05742,199.0,363.0
1608,05743,1143.0,1694.0
1609,05744,120.0,195.0
1610,05747,114.0,185.0
1611,05748,161.0,219.0
1612,05751,181.0,360.0
1613,05753,2431.0,4914.0
1614,05757,171.0,328.0
1615,05758,218.0,352.0
1616,05759,574.0,769.0
1617,05760,256.0,452.0
1618,05761,190.0,407.0
1619,05762,150.0,218.0
1620,05763,862.0,1508.0
1621,05764,1022.0,1649.0
1622,05765,526.0,921.0
1623,05766,132.0,257.0
1624,05767,283.0,577.0
1625,05769,400.0,655.0
1626,05770,376.0,661.0
1627,05772,210.0,400.0
1628,05773,657.0,1280.0
1629,05774,387.0,533.0
1630,05775,208.0,292.0
1631,05776,204.0,301.0
1632,05777,1099.0,1736.0
1633,05778,289.0,471.0
1634,05819,2638.0,4353.0
1635,05820,112.0,204.0
1636,05821,294.0,610.0
1637,05822,335.0,524.0
1638,05824,340.0,553.0
1639,05825,41.0,57.0
1640,05826,253.0,416.0
1641,05827,61.0,130.0
1642,05828,600.0,969.0
1643,05829,585.0,852.0
1644,05830,285.0,550.0
1645,05832,355.0,618.0
1646,05833,31.0,65.0
1647,05836,444.0,759.0
1648,05837,87.0,134.0
1649,05839,244.0,392.0
1650,05841,82.0,194.0
1651,05842,132.0,239.0
1652,05843,672.0,949.0
1653,05845,442.0,661.0
1654,05846,344.0,551.0
1655,05847,250.0,397.0
1656,05850,0.0,91.0
1657,05851,2154.0,3505.0
1658,05853,195.0,289.0
1659,05855,2092.0,3361.0
1660,05857,933.0,1358.0
1661,05858,92.0,167.0
1662,05859,714.0,1110.0
1663,05860,806.0,1199.0
1664,05862,79.0,197.0
1665,05866,226.0,386.0
1666,05867,249.0,394.0
1667,05868,119.0,165.0
1668,05871,279.0,507.0
1669,05872,226.0,424.0
1670,05873,210.0,448.0
1671,05874,234.0,307.0
1672,05875,38.0,314.0
1673,05901,0.0,0.0
1674,05902,55.0,83.0
1675,05903,281.0,398.0
1676,05904,43.0,56.0
1677,05905,232.0,422.0
1678,05906,322.0,537.0
1679,05907,35.0,61.0
1680,06001,2377.0,8818.0
1681,06002,5297.0,10522.0
1682,06010,18540.0,31681.0
1683,06013,2156.0,4903.0
1684,06016,1350.0,3580.0
1685,06018,907.0,1506.0
1686,06019,2119.0,5139.0
1687,06020,0.0,0.0
1688,06021,138.0,232.0
1689,06022,58.0,79.0
1690,06023,510.0,794.0
1691,06024,106.0,123.0
1692,06026,1528.0,2642.0
1693,06027,464.0,803.0
1694,06029,4100.0,9027.0
1695,06031,359.0,782.0
1696,06032,3217.0,8818.0
1697,06033,5025.0,14964.0
1698,06035,1869.0,4122.0
1699,06037,5316.0,10013.0
1700,06039,420.0,941.0
1701,06040,9477.0,17339.0
1702,06042,5587.0,12360.0
1703,06043,1291.0,2712.0
1704,06051,8698.0,11925.0
1705,06052,2410.0,4055.0
1706,06053,10517.0,16655.0
1707,06057,1718.0,3363.0
1708,06058,348.0,784.0
1709,06059,0.0,0.0
1710,06060,484.0,1398.0
1711,06061,64.0,152.0
1712,06062,5754.0,9994.0
1713,06063,759.0,1749.0
1714,06065,226.0,376.0
1715,06066,7989.0,15351.0
1716,06067,4498.0,10408.0
1717,06068,102.0,277.0
1718,06069,633.0,1222.0
1719,06070,2551.0,7342.0
1720,06071,2224.0,4846.0
1721,06073,1096.0,3024.0
1722,06074,5417.0,13638.0
1723,06076,4528.0,6893.0
1724,06078,2423.0,5902.0
1725,06081,800.0,1098.0
1726,06082,12819.0,22322.0
1727,06084,3567.0,8253.0
1728,06085,1688.0,3926.0
1729,06088,1483.0,2627.0
1730,06089,535.0,1687.0
1731,06090,150.0,472.0
1732,06091,25.0,33.0
1733,06092,685.0,2236.0
1734,06093,1033.0,1909.0
1735,06095,8082.0,16036.0
1736,06096,4221.0,6951.0
1737,06098,3549.0,6506.0
1738,06103,223.0,1364.0
1739,06105,4518.0,9243.0
1740,06106,11080.0,15813.0
1741,06107,2978.0,10099.0
1742,06108,8612.0,11980.0
1743,06109,6377.0,14097.0
1744,06110,3779.0,7100.0
1745,06111,9170.0,16509.0
1746,06112,5752.0,8498.0
1747,06114,9743.0,12815.0
1748,06117,2227.0,7583.0
1749,06118,8738.0,14235.0
1750,06119,3074.0,8675.0
1751,06120,2645.0,4319.0
1752,06160,0.0,0.0
1753,06226,6039.0,8881.0
1754,06231,978.0,2098.0
1755,06232,1072.0,1860.0
1756,06234,2179.0,3547.0
1757,06235,897.0,1506.0
1758,06237,1231.0,2606.0
1759,06238,3245.0,6748.0
1760,06239,3639.0,5763.0
1761,06241,1964.0,3041.0
1762,06242,365.0,643.0
1763,06243,65.0,82.0
1764,06247,727.0,1312.0
1765,06248,1251.0,3032.0
1766,06249,2257.0,3988.0
1767,06250,951.0,2489.0
1768,06254,572.0,942.0
1769,06255,1438.0,2463.0
1770,06256,493.0,847.0
1771,06259,1297.0,2437.0
1772,06260,2861.0,4751.0
1773,06262,359.0,475.0
1774,06263,115.0,161.0
1775,06264,62.0,82.0
1776,06266,161.0,284.0
1777,06268,1976.0,4569.0
1778,06269,2283.0,3946.0
1779,06277,1316.0,2228.0
1780,06278,979.0,1986.0
1781,06279,1693.0,3316.0
1782,06280,1010.0,1595.0
1783,06281,1837.0,3655.0
1784,06282,278.0,480.0
1785,06320,7551.0,12286.0
1786,06330,1291.0,1888.0
1787,06331,1403.0,2791.0
1788,06332,123.0,138.0
1789,06333,1546.0,3553.0
1790,06334,844.0,1327.0
1791,06335,984.0,2353.0
1792,06336,31.0,63.0
1793,06339,2761.0,4656.0
1794,06340,7013.0,13373.0
1795,06350,18.0,26.0
1796,06351,5461.0,8766.0
1797,06353,0.0,121.0
1798,06354,1859.0,3085.0
1799,06355,2486.0,5874.0
1800,06357,2184.0,4725.0
1801,06359,1430.0,2695.0
1802,06360,11646.0,18454.0
1803,06365,1317.0,2443.0
1804,06370,2610.0,4130.0
1805,06371,2108.0,4823.0
1806,06373,78.0,131.0
1807,06374,2580.0,3953.0
1808,06375,1225.0,2111.0
1809,06376,36.0,45.0
1810,06377,872.0,1511.0
1811,06378,1357.0,3097.0
1812,06379,2355.0,4751.0
1813,06380,588.0,1021.0
1814,06382,3243.0,4915.0
1815,06384,1078.0,1551.0
1816,06385,3458.0,7797.0
1817,06387,218.0,274.0
1818,06389,0.0,0.0
1819,06390,17.0,34.0
1820,06401,5874.0,9122.0
1821,06403,1472.0,3162.0
1822,06405,7107.0,15026.0
1823,06409,178.0,386.0
1824,06410,5706.0,14679.0
1825,06412,1427.0,2337.0
1826,06413,3771.0,7201.0
1827,06414,33.0,80.0
1828,06415,3754.0,8772.0
1829,06416,3544.0,7263.0
1830,06417,1385.0,2581.0
1831,06418,3743.0,6575.0
1832,06419,1614.0,3388.0
1833,06420,926.0,2238.0
1834,06422,2155.0,4182.0
1835,06423,1198.0,2858.0
1836,06424,3490.0,6618.0
1837,06426,726.0,1870.0
1838,06437,4420.0,10995.0
1839,06438,565.0,1332.0
1840,06441,1197.0,2771.0
1841,06442,826.0,1391.0
1842,06443,3628.0,8849.0
1843,06444,115.0,115.0
1844,06447,1714.0,3551.0
1845,06450,10390.0,17845.0
1846,06451,6435.0,11626.0
1847,06455,769.0,1588.0
1848,06456,18.0,61.0
1849,06457,11942.0,24407.0
1850,06460,9820.0,21662.0
1851,06461,4306.0,8472.0
1852,06467,253.0,419.0
1853,06468,4476.0,9969.0
1854,06469,935.0,1774.0
1855,06470,3904.0,8437.0
1856,06471,2138.0,4067.0
1857,06472,2008.0,3732.0
1858,06473,6385.0,12873.0
1859,06475,2397.0,5166.0
1860,06477,2450.0,7111.0
1861,06478,3158.0,6811.0
1862,06479,2641.0,5398.0
1863,06480,2877.0,4926.0
1864,06481,400.0,702.0
1865,06482,2766.0,6139.0
1866,06483,5423.0,9250.0
1867,06484,10729.0,21648.0
1868,06488,3434.0,9264.0
1869,06489,7945.0,17387.0
1870,06492,12603.0,23555.0
1871,06498,2274.0,4061.0
1872,06510,369.0,1559.0
1873,06511,11256.0,26118.0
1874,06512,8296.0,14230.0
1875,06513,11963.0,17732.0
1876,06514,7220.0,14507.0
1877,06515,4593.0,9541.0
1878,06516,17864.0,27639.0
1879,06517,3086.0,7394.0
1880,06518,4254.0,9827.0
1881,06519,4607.0,6318.0
1882,06524,1433.0,3334.0
1883,06525,909.0,4426.0
1884,06604,7993.0,12067.0
1885,06605,7834.0,11663.0
1886,06606,15326.0,23358.0
1887,06607,2788.0,3850.0
1888,06608,4296.0,5736.0
1889,06610,7193.0,10926.0
1890,06611,7575.0,17572.0
1891,06612,1083.0,3603.0
1892,06614,8930.0,16610.0
1893,06615,5810.0,9943.0
1894,06702,384.0,522.0
1895,06704,6860.0,10394.0
1896,06705,7094.0,11342.0
1897,06706,4565.0,6347.0
1898,06708,9337.0,14706.0
1899,06710,2438.0,3980.0
1900,06712,2516.0,4920.0
1901,06716,4572.0,8652.0
1902,06750,208.0,367.0
1903,06751,872.0,1744.0
1904,06752,371.0,897.0
1905,06754,455.0,980.0
1906,06755,423.0,630.0
1907,06756,854.0,1627.0
1908,06757,440.0,1012.0
1909,06758,46.0,157.0
1910,06759,1165.0,2564.0
1911,06762,1496.0,3937.0
1912,06763,450.0,906.0
1913,06770,10203.0,17373.0
1914,06776,7936.0,14343.0
1915,06777,252.0,746.0
