start_date	poi_geo	visitor_state	sum_visits
2021-05-24	North King	TN	6804.333202323246
2021-05-24	North King	TX	62211.0464212411
2021-05-24	North King	UT	14913.256605091927
2021-05-24	North King	VA	5013.719201711865
2021-05-24	North King	VT	409.2832001397441
2021-05-24	North King	WA	1511047.9947159267
2021-05-24	North King	WI	8671.687802960829
2021-05-24	North King	WV	1765.0338006026466
2021-05-24	North King	WY	1969.6754006725184
2021-05-24	South King	DC	613.9248002096161
2021-05-24	South King	DE	102.32080003493603
2021-05-24	South King	FL	23994.227608192497
2021-05-24	South King	GA	18008.46080614874
2021-05-24	South King	HI	12559.878204288398
2021-05-24	South King	IA	2634.7606008996027
2021-05-24	South King	ID	28317.281409668547
2021-05-24	South King	IL	13787.72780470763
2021-05-24	South King	IN	4553.275601554653
2021-05-24	South King	KS	7060.135202410586
2021-05-24	South King	KY	4655.596401589589
2021-05-24	South King	LA	3555.647801214027
2021-05-24	South King	MA	3478.9072011878247
2021-05-24	South King	MD	2634.7606008996027
2021-05-24	South King	ME	409.2832001397441
2021-05-24	South King	MI	7699.640202628936
2021-05-24	South King	MN	9771.63640333639
2021-05-24	South King	MO	8876.3294030307
2021-05-24	South King	MS	3120.784401065549
2021-05-24	South King	MT	10206.499803484869
2021-05-24	South King	NC	6932.234202366916
2021-05-24	South King	ND	1125.5288003842963
2021-05-24	South King	NE	2609.180400890869
2021-05-24	South King	NH	1023.2080003493603
2021-05-24	South King	NJ	4732.337001615791
2021-05-24	South King	NM	1944.0952006637845
2021-05-24	South King	NV	13531.92580462029
2021-05-24	South King	NY	8825.169003013232
2021-05-24	South King	OH	8697.268002969562
2021-05-24	South King	OK	8057.763002751212
2021-05-24	South King	OR	71266.43722433294
2021-05-24	South King	PA	6011.347002052492
2021-05-24	South King	RI	204.64160006987206
2021-05-24	South King	SC	5167.200401764269
2021-05-24	South King	SD	1330.1704004541684
2021-05-24	South King	TN	8006.602602733744
2021-05-24	South King	TX	42923.57561465567
2021-05-24	South King	UT	15885.304205423818
2021-05-24	South King	VA	6804.333202323246
2021-05-24	South King	VT	204.64160006987206
2021-05-24	South King	WA	1229512.3134198
2021-05-24	South King	WI	5755.545001965152
2021-05-24	South King	WV	1560.3922005327745
2021-05-24	South King	WY	1227.8496004192323
2021-05-31	North King	DC	1180.8781887260604
2021-05-31	North King	DE	924.1655390030038
2021-05-31	North King	FL	32243.10880521591
2021-05-31	North King	GA	20434.326917955306
2021-05-31	North King	HI	20331.641858066083
2021-05-31	North King	IA	6571.843832910249
2021-05-31	North King	ID	27930.33628986856
2021-05-31	North King	IL	27365.568460477833
2021-05-31	North King	IN	11629.083032454464
2021-05-31	North King	KS	8702.558825611619
2021-05-31	North King	KY	4774.8552848488525
2021-05-31	North King	LA	6597.515097882555
2021-05-31	North King	MA	6109.761063408747
2021-05-31	North King	MD	3029.209266732068
2021-05-31	North King	MI	10576.561168589933
2021-05-31	North King	MN	13759.798025155835
2021-05-31	North King	MO	11192.671527925268
2021-05-31	North King	MS	3362.9357113720416
2021-05-31	North King	MT	11706.09682737138
2021-05-31	North King	NC	12578.919836429774
2021-05-31	North King	ND	2207.728787618287
2021-05-31	North King	NE	4107.402395568905
2021-05-31	North King	NH	1488.9333683937284
2021-05-31	North King	NJ	7367.653047051725
2021-05-31	North King	NM	2259.071317562898
2021-05-31	North King	NV	19997.915413426108
2021-05-31	North King	NY	12553.248571457469
2021-05-31	North King	OH	12322.207186706717
2021-05-31	North King	OK	9370.011714891567
2021-05-31	North King	OR	60224.78762502908
2021-05-31	North King	PA	9447.025509808484
2021-05-31	North King	RI	1642.9609582275623
2021-05-31	North King	SC	3902.0322757904605
2021-05-31	North King	SD	1591.6184282829508
2021-05-31	North King	TN	9190.312860085427
2021-05-31	North King	TX	78323.02943050457
2021-05-31	North King	UT	18123.913070447798
2021-05-31	North King	VA	8291.81858605473
2021-05-31	North King	VT	513.4252994461132
2021-05-31	North King	WA	1437103.0844146432
2021-05-31	North King	WI	7239.296722190196
2021-05-31	North King	WV	1129.535658781449
2021-05-31	North King	WY	718.7954192245585
2021-05-31	South King	DC	872.8230090583925
2021-05-31	South King	DE	102.68505988922264
2021-05-31	South King	FL	30086.722547542235
2021-05-31	South King	GA	23283.837329881233
2021-05-31	South King	HI	17122.733736527876
2021-05-31	South King	IA	3953.3748057350717
2021-05-31	South King	ID	43820.84930772576
2021-05-31	South King	IL	17559.14524105707
2021-05-31	South King	IN	8266.147321082422
2021-05-31	South King	KS	6494.830037993333
2021-05-31	South King	KY	5082.910464516521
2021-05-31	South King	LA	4133.073660541211
2021-05-31	South King	MA	6032.74726849183
2021-05-31	South King	MD	4081.7311305966
2021-05-31	South King	ME	718.7954192245585
2021-05-31	South King	MI	10807.602553340683
2021-05-31	South King	MN	10858.945083285294
2021-05-31	South King	MO	12270.864656762105
2021-05-31	South King	MS	3799.3472159012376
2021-05-31	South King	MT	13503.085375432778
2021-05-31	South King	NC	9344.34044991926
2021-05-31	South King	ND	2310.413847507509
2021-05-31	South King	NE	5031.567934571909
2021-05-31	South King	NH	410.7402395568906
2021-05-31	South King	NJ	4338.443780319657
2021-05-31	South King	NM	4723.512754904242
2021-05-31	South King	NV	18123.913070447798
2021-05-31	South King	NY	8060.777201303978
2021-05-31	South King	OH	12193.850861845189
2021-05-31	South King	OK	8420.174910916257
2021-05-31	South King	OR	71186.4177682036
2021-05-31	South King	PA	4749.184019876548
2021-05-31	South King	PR	102.68505988922264
2021-05-31	South King	RI	205.3701197784453
2021-05-31	South King	SC	3773.6759509289323
2021-05-31	South King	SD	1668.632223199868
2021-05-31	South King	TN	9395.682979863872
2021-05-31	South King	TX	58735.85425663535
2021-05-31	South King	UT	22102.959141155174
2021-05-31	South King	VA	10242.834723949958
2021-05-31	South King	VT	205.3701197784453
2021-05-31	South King	WA	1284128.0164446738
2021-05-31	South King	WI	6879.899012577917
2021-05-31	South King	WV	513.4252994461132
2021-05-31	South King	WY	1848.3310780060076
2021-06-07	North King	DC	881.4673807205452
2021-06-07	North King	DE	933.3184031158714
2021-06-07	North King	FL	42958.57205452775
2021-06-07	North King	GA	23151.481499513142
2021-06-07	North King	HI	18381.187439143134
2021-06-07	North King	IA	7777.653359298928
2021-06-07	North King	ID	28518.062317429405
2021-06-07	North King	IL	26651.42551119766
2021-06-07	North King	IN	10422.055501460563
2021-06-07	North King	KS	6533.2288218111
2021-06-07	North King	KY	3422.1674780915287
2021-06-07	North King	LA	8555.418695228822
2021-06-07	North King	MA	8270.238072054528
2021-06-07	North King	MD	5625.835929892892
2021-06-07	North King	ME	622.2122687439143
2021-06-07	North King	MI	9670.215676728334
2021-06-07	North King	MN	15944.189386562803
2021-06-07	North King	MO	12210.915774099318
2021-06-07	North King	MS	1659.232716650438
2021-06-07	North King	MT	15866.412852969814
2021-06-07	North King	NC	13844.222979552093
2021-06-07	North King	ND	1866.6368062317429
2021-06-07	North King	NE	3681.4225900681595
2021-06-07	North King	NH	1555.5306718597858
2021-06-07	North King	NJ	7544.32375851996
2021-06-07	North King	NM	4588.815481986368
2021-06-07	North King	NV	19781.16504381694
2021-06-07	North King	NY	13844.222979552093
2021-06-07	North King	OH	12236.841285296981
2021-06-07	North King	OK	6222.122687439143
2021-06-07	North King	OR	89028.20545277507
2021-06-07	North King	PA	6870.26046738072
2021-06-07	North King	RI	959.2439143135346
2021-06-07	North King	SC	4433.262414800389
2021-06-07	North King	SD	3162.9123661148974
2021-06-07	North King	TN	11018.342259006815
2021-06-07	North King	TX	85450.48490749756
2021-06-07	North King	UT	16229.370009737097
2021-06-07	North King	VA	12392.39435248296
2021-06-07	North King	VT	725.9143135345666
2021-06-07	North King	WA	1455743.3792599805
2021-06-07	North King	WI	13247.936222005841
2021-06-07	North King	WV	544.435735150925
2021-06-07	North King	WY	1555.5306718597858
2021-06-07	South King	DC	103.70204479065238
2021-06-07	South King	DE	414.8081791626095
2021-06-07	South King	FL	37799.39532619279
2021-06-07	South King	GA	22918.151898734177
2021-06-07	South King	HI	18614.517039922102
2021-06-07	South King	IA	5470.282862706913
2021-06-07	South King	ID	44280.77312560857
2021-06-07	South King	IL	21466.323271665042
2021-06-07	South King	IN	8322.089094449853
2021-06-07	South King	KS	7622.10029211295
2021-06-07	South King	KY	6351.750243427458
2021-06-07	South King	LA	6118.420642648491
2021-06-07	South King	MA	4536.964459591041
2021-06-07	South King	MD	4122.156280428432
2021-06-07	South King	ME	907.3928919182083
2021-06-07	South King	MI	8710.9717624148
2021-06-07	South King	MN	13947.925024342745
2021-06-07	South King	MO	11096.118792599804
2021-06-07	South King	MS	4044.379746835443
2021-06-07	South King	MT	14907.16893865628
2021-06-07	South King	NC	12029.437195715676
2021-06-07	South King	ND	3136.9868549172343
2021-06-07	South King	NE	4251.783836416747
2021-06-07	South King	NH	959.2439143135346
2021-06-07	South King	NJ	3914.752190847127
2021-06-07	South King	NM	3836.9756572541382
2021-06-07	South King	NV	14959.019961051607
2021-06-07	South King	NY	6636.930866601752
2021-06-07	South King	OH	14310.882181110028
2021-06-07	South King	OK	8944.301363193768
2021-06-07	South King	OR	74898.80185004868
2021-06-07	South King	PA	6299.899221032132
2021-06-07	South King	RI	103.70204479065238
2021-06-07	South King	SC	7648.025803310613
2021-06-07	South King	SD	2281.4449853943524
2021-06-07	South King	TN	11147.969814995131
2021-06-07	South King	TX	65332.288218110996
2021-06-07	South King	UT	26625.5
2021-06-07	South King	VA	10447.981012658227
2021-06-07	South King	VT	103.70204479065238
2021-06-07	South King	WA	1281290.6144109056
2021-06-07	South King	WI	7673.9513145082765
2021-06-07	South King	WV	933.3184031158714
2021-06-07	South King	WY	2436.9980525803308
2021-06-14	North King	DC	1097.6055750280368
2021-06-14	North King	DE	642.5008244066557
2021-06-14	North King	FL	51962.25417388828
2021-06-14	North King	GA	23424.509223159323
2021-06-14	North King	HI	20265.546836493264
2021-06-14	North King	IA	9476.887159998172
2021-06-14	North King	ID	44948.28684078229
2021-06-14	North King	IL	30331.39308553087
2021-06-14	North King	IN	15045.227638189188
2021-06-14	North King	KS	11725.640045421465
2021-06-14	North King	KY	6826.571259320716
2021-06-14	North King	LA	9182.407615478454
2021-06-14	North King	MA	9102.095012427622
2021-06-14	North King	MD	8887.928070958736
2021-06-14	North King	ME	2570.003297626623
2021-06-14	North King	MI	16383.77102236972
2021-06-14	North King	MN	24923.677813441518
2021-06-14	North King	MO	12983.870826551167
2021-06-14	North King	MS	2355.8363561577376
2021-06-14	North King	MT	13465.746444856159
2021-06-14	North King	NC	17186.89705287804
2021-06-14	North King	ND	2355.8363561577376
2021-06-14	North King	NE	4818.756183049918
2021-06-14	North King	NH	1552.7103256494179
2021-06-14	North King	NJ	7174.592539207655
2021-06-14	North King	NM	5809.278287343512
2021-06-14	North King	NV	20051.37989502438
2021-06-14	North King	NY	13599.600783274213
2021-06-14	North King	OH	22514.29972191656
2021-06-14	North King	OK	8138.343775817639
2021-06-14	North King	OR	73486.03179151124
2021-06-14	North King	PA	16758.56316994027
2021-06-14	North King	RI	1097.6055750280368
2021-06-14	North King	SC	6210.8413025976715
2021-06-14	North King	SD	1927.502473219967
2021-06-14	North King	TN	12020.119589941183
2021-06-14	North King	TX	100712.00422574328
2021-06-14	North King	UT	24361.489592085694
2021-06-14	North King	VA	9744.595836834278
2021-06-14	North King	VT	1285.0016488133115
2021-06-14	North King	WA	1617870.617591326
2021-06-14	North King	WI	10976.055750280368
2021-06-14	North King	WV	2355.8363561577376
2021-06-14	North King	WY	856.6677658755409
2021-06-14	South King	DC	669.2716920902664
2021-06-14	South King	DE	562.1882213558238
2021-06-14	South King	FL	38068.17384609435
2021-06-14	South King	GA	24013.468312198755
2021-06-14	South King	HI	20560.02638101298
2021-06-14	South King	IA	4738.443579999086
2021-06-14	South King	ID	38737.44553818461
2021-06-14	South King	IL	25807.11644700067
2021-06-14	South King	IN	8379.281584970135
2021-06-14	South King	KS	8325.739849602913
2021-06-14	South King	KY	5809.278287343512
2021-06-14	South King	LA	6799.800391637106
2021-06-14	South King	MA	6558.86258248461
2021-06-14	South King	MD	5595.111345874627
2021-06-14	South King	ME	1070.834707344426
2021-06-14	South King	MI	11538.243971636191
2021-06-14	South King	MN	19971.067291973548
2021-06-14	South King	MO	16142.833213217224
2021-06-14	South King	MS	3292.81672508411
2021-06-14	South King	MT	12234.286531410069
2021-06-14	South King	NC	14723.97722598586
2021-06-14	South King	ND	3533.754534236606
2021-06-14	South King	NE	3640.838004971049
2021-06-14	South King	NH	1418.8559872313647
2021-06-14	South King	NJ	5327.40266903852
2021-06-14	South King	NM	3801.4632110727125
2021-06-14	South King	NV	18766.37824621107
2021-06-14	South King	NY	10601.263602709818
2021-06-14	South King	OH	17347.522258979705
2021-06-14	South King	OK	8646.99026180624
2021-06-14	South King	OR	93028.76520054702
2021-06-14	South King	PA	12957.099958867557
2021-06-14	South King	RI	1070.834707344426
2021-06-14	South King	SC	8298.968981919303
2021-06-14	South King	SD	2623.545032993844
2021-06-14	South King	TN	13010.641694234777
2021-06-14	South King	TX	81062.18734597306
2021-06-14	South King	UT	21577.319352990187
2021-06-14	South King	VA	10628.03447039343
2021-06-14	South King	VT	1873.9607378527458
2021-06-14	South King	WA	1424451.098577239
2021-06-14	South King	WI	9744.595836834278
2021-06-14	South King	WV	1070.834707344426
2021-06-14	South King	WY	1606.2520610166391
2021-06-21	North King	DC	1118.8421571851363
2021-06-21	North King	DE	1385.2331469911212
2021-06-21	North King	FL	65505.544393291675
2021-06-21	North King	GA	25546.89592239395
2021-06-21	North King	HI	16489.602268990464
2021-06-21	North King	IA	11215.060670831963
2021-06-21	North King	ID	40358.234955606706
2021-06-21	North King	IL	32739.45264715554
2021-06-21	North King	IN	16649.436862874056
2021-06-21	North King	KS	8631.06806971391
2021-06-21	North King	KY	10042.94031568563
2021-06-21	North King	LA	7432.308615586978
2021-06-21	North King	MA	12973.241203551463
2021-06-21	North King	MD	8604.428970733312
2021-06-21	North King	ME	1678.2632357777047
2021-06-21	North King	MI	20352.271621177242
2021-06-21	North King	MN	26292.790693850708
2021-06-21	North King	MO	14917.895429135153
2021-06-21	North King	MS	2690.548997040447
2021-06-21	North King	MT	12840.045708648471
2021-06-21	North King	NC	16729.354159815848
2021-06-21	North King	ND	1997.9324235448864
2021-06-21	North King	NE	2264.3234133508713
2021-06-21	North King	NH	639.3383755343636
2021-06-21	North King	NJ	10122.857612627426
2021-06-21	North King	NM	5967.158171654061
2021-06-21	North King	NV	22270.286747780334
2021-06-21	North King	NY	19020.31667214732
2021-06-21	North King	OH	16862.54965471884
2021-06-21	North King	OK	8338.037980927325
2021-06-21	North King	OR	71952.20634659652
2021-06-21	North King	PA	11694.564452482735
2021-06-21	North King	PR	106.55639592239395
2021-06-21	North King	RI	612.6992765537652
2021-06-21	North King	SC	7432.308615586978
2021-06-21	North King	SD	2237.6843143702727
2021-06-21	North King	TN	14571.587142387372
2021-06-21	North King	TX	111484.62923380466
2021-06-21	North King	UT	20325.632522196644
2021-06-21	North King	VA	22403.482242683327
2021-06-21	North King	VT	959.0075633015455
2021-06-21	North King	WA	1574557.2234462346
2021-06-21	North King	WI	18327.70009865176
2021-06-21	North King	WV	905.7293653403485
2021-06-21	North King	WY	2344.240710292667
2021-06-21	South King	DC	532.7819796119697
2021-06-21	South King	DE	692.6165734955607
2021-06-21	South King	FL	40011.92666885893
2021-06-21	South King	GA	22616.595034528116
2021-06-21	South King	HI	23495.685300887864
2021-06-21	South King	IA	7139.2785268003945
2021-06-21	South King	ID	38573.41532390661
2021-06-21	South King	IL	23016.181519237092
2021-06-21	South King	IN	9323.68464320947
2021-06-21	South King	KS	7645.421407431766
2021-06-21	South King	KY	5514.293488983887
2021-06-21	South King	LA	5647.488983886879
2021-06-21	South King	MA	6420.022854324236
2021-06-21	South King	MD	6633.135646169023
2021-06-21	South King	ME	1225.3985531075305
2021-06-21	South King	MI	14811.339033212758
2021-06-21	South King	MN	19499.820453798093
2021-06-21	South King	MO	13665.857777047024
2021-06-21	South King	MS	5301.180697139099
2021-06-21	South King	MT	10069.579414666228
2021-06-21	South King	NC	12147.42913515291
2021-06-21	South King	ND	1784.8196317000986
2021-06-21	South King	NE	2663.9098980598487
2021-06-21	South King	NH	1305.315850049326
2021-06-21	South King	NJ	5567.5716869450835
2021-06-21	South King	NM	4928.23331141072
2021-06-21	South King	NV	18594.091088457742
2021-06-21	South King	NY	11028.586977967774
2021-06-21	South King	OH	17315.414337389015
2021-06-21	South King	OK	10202.77490956922
2021-06-21	South King	OR	131384.03617231172
2021-06-21	South King	PA	8817.5417625781
2021-06-21	South King	RI	1118.8421571851363
2021-06-21	South King	SC	7938.451496218349
2021-06-21	South King	SD	1784.8196317000986
2021-06-21	South King	TN	10176.135810588621
2021-06-21	South King	TX	77839.44722130877
2021-06-21	South King	UT	22243.647648799735
2021-06-21	South King	VA	11401.534363696152
2021-06-21	South King	VT	532.7819796119697
2021-06-21	South King	WA	1495678.8513646827
2021-06-21	South King	WI	11294.977967773759
2021-06-21	South King	WV	959.0075633015455
2021-06-21	South King	WY	2450.797106215061
2021-06-28	North King	DC	1257.6768985675799
2021-06-28	North King	DE	314.41922464189497
2021-06-28	North King	FL	61547.56322365094
2021-06-28	North King	GA	21275.70086743489
2021-06-28	North King	HI	18052.90381485547
2021-06-28	North King	IA	11607.309709696623
2021-06-28	North King	ID	32778.204168917546
2021-06-28	North King	IL	33800.06664900371
2021-06-28	North King	IN	17633.67818199961
2021-06-28	North King	KS	10166.221596754604
2021-06-28	North King	KY	5030.7075942703195
2021-06-28	North King	LA	7362.650177031041
2021-06-28	North King	MA	10611.648831663955
2021-06-28	North King	MD	9668.39115773827
2021-06-28	North King	ME	759.8464595512462
2021-06-28	North King	MI	20646.8624181511
2021-06-28	North King	MN	24734.312338495736
2021-06-28	North King	MO	16009.178854683152
2021-06-28	North King	MS	1991.3217560653347
2021-06-28	North King	MT	9327.770331042884
2021-06-28	North King	NC	17188.25094709026
2021-06-28	North King	ND	2515.3537971351598
2021-06-28	North King	NE	1703.104133476931
2021-06-28	North King	NH	1388.6849088350361
2021-06-28	North King	NJ	12471.962577461833
2021-06-28	North King	NM	6760.013329800741
2021-06-28	North King	NV	20437.24960172317
2021-06-28	North King	NY	24786.71554260272
2021-06-28	North King	OH	13362.817047280536
2021-06-28	North King	OK	7257.843768817075
2021-06-28	North King	OR	86072.26274571875
2021-06-28	North King	PA	15589.95322182729
2021-06-28	North King	PR	104.80640821396499
2021-06-28	North King	RI	1807.910541690896
2021-06-28	North King	SC	6262.182890784408
2021-06-28	North King	SD	2384.3457868677033
2021-06-28	North King	TN	13624.833067815449
2021-06-28	North King	TX	117618.9916181222
2021-06-28	North King	UT	25939.586032956333
2021-06-28	North King	VA	20699.265622258084
2021-06-28	North King	VT	1179.072092407106
2021-06-28	North King	WA	1480495.3224304693
2021-06-28	North King	WI	13546.228261654975
2021-06-28	North King	WV	314.41922464189497
2021-06-28	North King	WY	1336.2817047280537
2021-06-28	South King	DC	445.42723490935117
2021-06-28	South King	DE	419.22563285585994
2021-06-28	South King	FL	40193.25755005557
2021-06-28	South King	GA	23633.845052249104
2021-06-28	South King	HI	19153.3711011021
2021-06-28	South King	IA	4794.893175788898
2021-06-28	South King	ID	33433.244220254834
2021-06-28	South King	IL	20804.07203047205
2021-06-28	South King	IN	12419.55937335485
2021-06-28	South King	KS	6288.384492837899
2021-06-28	South King	KY	6419.392503105355
2021-06-28	South King	LA	6943.42454417518
2021-06-28	South King	MA	7179.238962656602
2021-06-28	South King	MD	5607.142839447127
2021-06-28	South King	ME	524.0320410698249
2021-06-28	South King	MI	15118.324384864449
2021-06-28	South King	MN	19808.41115243938
2021-06-28	South King	MO	12838.78500621071
2021-06-28	South King	MS	5502.336431233161
2021-06-28	South King	MT	11214.285678894254
2021-06-28	South King	NC	13939.252292457342
2021-06-28	South King	ND	2724.9666135630896
2021-06-28	South King	NE	3353.8050628468795
2021-06-28	South King	NH	1388.6849088350361
2021-06-28	South King	NJ	8253.504646849742
2021-06-28	South King	NM	6733.81172774725
2021-06-28	South King	NV	23738.65146046307
2021-06-28	South King	NY	14961.114772543502
2021-06-28	South King	OH	14279.87311915273
2021-06-28	South King	OK	7362.650177031041
2021-06-28	South King	OR	95111.81545417322
2021-06-28	South King	PA	9956.608780326673
2021-06-28	South King	RI	1048.0640821396498
2021-06-28	South King	SC	5816.755655875057
2021-06-28	South King	SD	1991.3217560653347
2021-06-28	South King	TN	14594.292343794625
2021-06-28	South King	TX	77530.5404762806
2021-06-28	South King	UT	21092.289653060452
2021-06-28	South King	VA	13467.6234554945
2021-06-28	South King	VT	576.4352451768075
2021-06-28	South King	WA	1398117.485574293
2021-06-28	South King	WI	8384.512657117199
2021-06-28	South King	WV	1362.4833067815448
2021-06-28	South King	WY	1624.4993273164573
2021-07-05	North King	DC	1070.8133137149991
2021-07-05	North King	FL	63752.56826288568
2021-07-05	North King	GA	21050.622703763154
2021-07-05	North King	HI	21155.092295345105
2021-07-05	North King	IA	10969.307116104868
2021-07-05	North King	ID	45365.92014446228
2021-07-05	North King	IL	36877.76582842875
2021-07-05	North King	IN	16062.199705724986
2021-07-05	North King	KS	10420.841760299625
2021-07-05	North King	KY	8618.741305510968
2021-07-05	North King	LA	11517.772471910113
2021-07-05	North King	MA	11230.481095059748
2021-07-05	North King	MD	8383.68472445158
2021-07-05	North King	ME	313.4087747458534
2021-07-05	North King	MI	22852.72315855181
2021-07-05	North King	MN	30792.412118780096
2021-07-05	North King	MO	17315.8348047084
2021-07-05	North King	MS	3682.5531032637773
2021-07-05	North King	MT	18543.352505796327
2021-07-05	North King	NC	13607.164303549136
2021-07-05	North King	ND	3473.613920099875
2021-07-05	North King	NE	5249.596976993044
2021-07-05	North King	NH	1358.1046905653648
2021-07-05	North King	NJ	21390.148876404495
2021-07-05	North King	NM	6764.406054931336
2021-07-05	North King	NV	24132.475655430713
2021-07-05	North King	NY	28703.020287141073
2021-07-05	North King	OH	17106.8956215445
2021-07-05	North King	OK	11622.242063492064
2021-07-05	North King	OR	120427.32169609416
2021-07-05	North King	PA	14808.564606741573
2021-07-05	North King	RI	1384.2220884608525
2021-07-05	North King	SC	8932.150080256823
2021-07-05	North King	SD	1880.4526484751204
2021-07-05	North King	TN	17028.543427858036
2021-07-05	North King	TX	124109.87479935795
2021-07-05	North King	UT	28755.25508293205
2021-07-05	North King	VA	20763.331326912787
2021-07-05	North King	VT	626.8175494917068
2021-07-05	North King	WA	1694966.8886213661
2021-07-05	North King	WI	14965.2689941145
2021-07-05	North King	WV	1044.6959158195114
2021-07-05	North King	WY	1410.3394863563403
2021-07-05	South King	DC	443.9957642232923
2021-07-05	South King	DE	940.2263242375602
2021-07-05	South King	FL	50824.45630461923
2021-07-05	South King	GA	19379.109238451936
2021-07-05	South King	HI	18517.23510790084
2021-07-05	South King	IA	5510.770955947923
2021-07-05	South King	ID	35859.18731050473
2021-07-05	South King	IL	21155.092295345105
2021-07-05	South King	IN	11021.541911895845
2021-07-05	South King	KS	8462.036918138041
2021-07-05	South King	KY	5824.179730693776
2021-07-05	South King	LA	9010.502273943286
2021-07-05	South King	MA	6424.879882289995
2021-07-05	South King	MD	6346.527688603532
2021-07-05	South King	ME	522.3479579097557
2021-07-05	South King	MI	11883.416042446941
2021-07-05	South King	MN	15304.795166755841
2021-07-05	South King	MO	12849.75976457999
2021-07-05	South King	MS	4622.7794275013375
2021-07-05	South King	MT	14913.034198323525
2021-07-05	South King	NC	14390.686240413768
2021-07-05	South King	ND	2402.800606384876
2021-07-05	South King	NE	3551.9661137863386
2021-07-05	South King	NH	1723.7482611021937
2021-07-05	South King	NJ	11021.541911895845
2021-07-05	South King	NM	6424.879882289995
2021-07-05	South King	NV	22173.670813269127
2021-07-05	South King	NY	15565.969145710718
2021-07-05	South King	OH	17603.126181558768
2021-07-05	South King	OK	9350.028446584627
2021-07-05	South King	OR	88851.38764044944
2021-07-05	South King	PA	11308.833288746211
2021-07-05	South King	RI	887.9915284465847
2021-07-05	South King	SC	6007.001515962191
2021-07-05	South King	SD	1018.5785179240236
2021-07-05	South King	TN	13554.92950775816
2021-07-05	South King	TX	87388.81335830213
2021-07-05	South King	UT	26639.74585339754
2021-07-05	South King	VA	16218.904093097914
2021-07-05	South King	VT	522.3479579097557
2021-07-05	South King	WA	1414492.1526217228
2021-07-05	South King	WI	8749.328294988407
2021-07-05	South King	WV	1358.1046905653648
2021-07-05	South King	WY	1775.9830568931693
2021-07-12	North King	DC	953.6174408962447
2021-07-12	North King	DE	1365.9925504729993
2021-07-12	North King	FL	59974.80499906923
2021-07-12	North King	GA	20953.810255368837
2021-07-12	North King	HI	22190.9355840991
2021-07-12	North King	IA	7963.994303701071
2021-07-12	North King	ID	38763.26030021492
2021-07-12	North King	IL	32938.46187744327
2021-07-12	North King	IN	14922.824277808802
2021-07-12	North King	KS	10489.791849858691
2021-07-12	North King	KY	5438.19675754345
2021-07-12	North King	LA	8273.275635883636
2021-07-12	North King	MA	11958.87817772588
2021-07-12	North King	MD	11314.542069012201
2021-07-12	North King	ME	747.4298861078676
2021-07-12	North King	MI	18015.63759963446
2021-07-12	North King	MN	18763.06748574233
2021-07-12	North King	MO	16495.00438307018
2021-07-12	North King	MS	5051.595092315242
2021-07-12	North King	MT	16469.230938721634
2021-07-12	North King	NC	16288.816828281802
2021-07-12	North King	ND	4072.2042070704506
2021-07-12	North King	NE	10721.752848995617
2021-07-12	North King	NH	2164.969325277961
2021-07-12	North King	NJ	19201.21603966763
2021-07-12	North King	NM	4252.618317510281
2021-07-12	North King	NV	25799.217792895703
2021-07-12	North King	NY	35026.110869675584
2021-07-12	North King	OH	28505.429449493153
2021-07-12	North King	OK	13866.11305951837
2021-07-12	North King	OR	90696.75066253744
2021-07-12	North King	PA	15927.988607402141
2021-07-12	North King	PR	412.3751095767545
2021-07-12	North King	RI	1030.9377739418862
2021-07-12	North King	SC	8711.424189808939
2021-07-12	North King	SD	1159.804995684622
2021-07-12	North King	TN	11288.768624663653
2021-07-12	North King	TX	122243.44654515915
2021-07-12	North King	UT	24484.772131119797
2021-07-12	North King	VA	20799.169589277553
2021-07-12	North King	VT	412.3751095767545
2021-07-12	North King	WA	1667309.888351864
2021-07-12	North King	WI	21288.86503189995
2021-07-12	North King	WV	1726.8207713526594
2021-07-12	North King	WY	824.750219153509
2021-07-12	South King	DC	438.14855392530166
2021-07-12	South King	DE	206.18755478837724
2021-07-12	South King	FL	41031.32340288707
2021-07-12	South King	GA	21031.13058841448
2021-07-12	South King	HI	22216.709028447647
2021-07-12	South King	IA	6649.548641925166
2021-07-12	South King	ID	46753.02804826454
2021-07-12	South King	IL	20618.755478837724
2021-07-12	South King	IN	13994.980281261105
2021-07-12	South King	KS	8402.142857626373
2021-07-12	South King	KY	4664.993427087035
2021-07-12	South King	LA	9252.666521128429
2021-07-12	South King	MA	6649.548641925166
2021-07-12	South King	MD	7216.564417593204
2021-07-12	South King	ME	1030.9377739418862
2021-07-12	South King	MI	15206.332165642822
2021-07-12	South King	MN	15000.144610854444
2021-07-12	South King	MO	15850.6682743565
2021-07-12	South King	MS	3762.9228748878845
2021-07-12	South King	MT	16263.043383933255
2021-07-12	South King	NC	11520.729623800578
2021-07-12	South King	ND	3015.492988780017
2021-07-12	South King	NE	6984.603418456279
2021-07-12	South King	NH	1134.031551336075
2021-07-12	South King	NJ	8324.822524580732
2021-07-12	South King	NM	4381.485539253016
2021-07-12	South King	NV	21288.86503189995
2021-07-12	South King	NY	15283.652498688463
2021-07-12	South King	OH	19304.309817061818
2021-07-12	South King	OK	10386.698072464504
2021-07-12	South King	OR	130387.85495930006
2021-07-12	South King	PA	11443.409290754937
2021-07-12	South King	PR	206.18755478837724
