,migration_direction,year-month,tree_number,total_transitions,transitions_in_time_interval,proportion_transitions_in_time_interval,mig_per_lineage,mig_per_bl,region
0,none-to-North_King_County,2020-04,22,1135,8,0.007048458149779736,,12.352322910751159,North King County
0,none-to-North_King_County,2021-07,22,1135,90,0.07929515418502203,3.9130434782608696,83.72282041688285,North King County
0,none-to-North_King_County,2022-02,22,1135,95,0.08370044052863436,,69.16649055387349,North King County
0,none-to-North_King_County,2020-02,22,1135,17,0.014977973568281937,1.4782608695652173,14.24826228838578,North King County
0,none-to-North_King_County,2020-08,22,1135,5,0.004405286343612335,,86.74704746155072,North King County
0,none-to-North_King_County,2020-12,22,1135,11,0.009691629955947136,,22.742868353478467,North King County
0,none-to-North_King_County,2020-07,22,1135,5,0.004405286343612335,0.625,12.54032924265635,North King County
0,none-to-South_King_County,2020-06,22,926,7,0.00755939524838013,,8.55018285265827,South King County
0,none-to-South_King_County,2020-11,22,926,25,0.026997840172786176,2.0833333333333335,31.106177608269718,South King County
0,none-to-South_King_County,2022-01,22,926,65,0.07019438444924406,2.052631578947368,35.154240937699605,South King County
0,none-to-South_King_County,2021-02,22,926,17,0.0183585313174946,1.5454545454545454,18.45792676867653,South King County
0,none-to-South_King_County,2020-03,22,926,24,0.02591792656587473,,61.21180743452597,South King County
0,none-to-South_King_County,2021-01,22,926,29,0.03131749460043196,2.3333333333333335,44.99714635394702,South King County
0,none-to-South_King_County,2021-11,22,926,65,0.07019438444924406,2.9545454545454546,61.98615148069254,South King County
0,none-to-South_King_County,2021-03,22,926,69,0.07451403887688984,1.1694915254237288,13.809913180798842,South King County
0,none-to-South_King_County,2021-04,22,926,133,0.14362850971922247,1.5070821529745042,26.458254504059767,South King County
0,none-to-South_King_County,2020-10,22,926,18,0.019438444924406047,3.0,81.76697329581556,South King County
0,none-to-South_King_County,2021-08,22,926,49,0.052915766738660906,2.8823529411764706,59.087037659128335,South King County
0,none-to-South_King_County,2022-03,22,926,1,0.0010799136069114472,,78.90872515224409,South King County
0,none-to-South_King_County,2020-05,22,926,9,0.009719222462203024,0.6923076923076923,8.049469434180311,South King County
0,none-to-South_King_County,2021-10,22,926,29,0.03131749460043196,1.6111111111111112,35.596079991885,South King County
0,none-to-South_King_County,2021-12,22,926,72,0.07775377969762419,1.1162790697674418,17.794749709055225,South King County
0,none-to-South_King_County,2021-06,22,926,41,0.04427645788336933,1.0336134453781514,22.745459104521156,South King County
0,none-to-South_King_County,2021-09,22,926,25,0.026997840172786176,1.0416666666666667,19.475499937984107,South King County
0,none-to-South_King_County,2020-09,22,926,8,0.008639308855291577,1.3793103448275863,28.237484926228174,South King County
0,none-to-South_King_County,2021-05,22,926,95,0.10259179265658748,1.3701923076923077,23.415246174335966,South King County
0,none-to-South_King_County,2020-04,22,926,10,0.01079913606911447,,15.167941602684445,South King County
0,none-to-South_King_County,2021-07,22,926,60,0.06479481641468683,3.6363636363636362,67.26726417635979,South King County
0,none-to-South_King_County,2022-02,22,926,31,0.03347732181425486,,24.8961271765704,South King County
0,none-to-South_King_County,2020-02,22,926,11,0.011879049676025918,2.75,88.5943361938307,South King County
0,none-to-South_King_County,2020-08,22,926,4,0.004319654427645789,,22.240639688021627,South King County
0,none-to-South_King_County,2020-12,22,926,13,0.014038876889848811,0.8125,33.696832415309146,South King County
0,none-to-South_King_County,2020-07,22,926,14,0.01511879049676026,1.2352941176470587,13.702183187721563,South King County
0,none-to-North_King_County,2020-06,23,1137,14,0.012313104661389622,0.7777777777777778,22.555283325089583,North King County
0,none-to-North_King_County,2020-11,23,1137,18,0.0158311345646438,3.6,63.45985761642656,North King County
0,none-to-North_King_County,2022-01,23,1137,111,0.09762532981530343,5.285714285714286,101.74538097054585,North King County
0,none-to-North_King_County,2021-02,23,1137,28,0.024626209322779244,1.8064516129032258,42.42172266974414,North King County
0,none-to-North_King_County,2020-03,23,1137,25,0.02198768689533861,0.8333333333333334,16.024756768181778,North King County
0,none-to-North_King_County,2021-01,23,1137,17,0.014951627088830254,2.4285714285714284,33.24282534755144,North King County
0,none-to-North_King_County,2021-11,23,1137,67,0.058927000879507474,2.6103896103896105,67.0386246356887,North King County
0,none-to-North_King_County,2021-03,23,1137,65,0.05716798592788039,,61.67280790013414,North King County
0,none-to-North_King_County,2021-04,23,1137,116,0.10202286719437115,4.833333333333333,62.345706055998654,North King County
0,none-to-North_King_County,2020-10,23,1137,13,0.011433597185576077,2.7857142857142856,64.69355145089327,North King County
0,none-to-North_King_County,2021-08,23,1137,83,0.07299912049252419,,118.14048984032694,North King County
0,none-to-North_King_County,2022-03,23,1137,9,0.0079155672823219,1.0,1334.6800972460119,North King County
0,none-to-North_King_County,2020-05,23,1137,5,0.0043975373790677225,0.2631578947368421,4.646303223533209,North King County
0,none-to-North_King_County,2021-10,23,1137,34,0.02990325417766051,1.5454545454545454,41.043883844484974,North King County
0,none-to-North_King_County,2021-12,23,1137,145,0.12752858399296393,3.717948717948718,50.248081982614096,North King County
0,none-to-North_King_County,2021-06,23,1137,35,0.030782761653474055,3.1818181818181817,30.9085550760168,North King County
0,none-to-North_King_County,2021-09,23,1137,30,0.026385224274406333,1.3043478260869565,22.44091612239318,North King County
0,none-to-North_King_County,2020-09,23,1137,5,0.0043975373790677225,1.6666666666666667,26.31104309652299,North King County
0,none-to-North_King_County,2021-05,23,1137,60,0.052770448548812667,,40.84765903557796,North King County
0,none-to-North_King_County,2020-04,23,1137,9,0.0079155672823219,,10.40878122632884,North King County
0,none-to-North_King_County,2021-07,23,1137,87,0.07651715039577836,8.7,74.77688023024798,North King County
0,none-to-North_King_County,2022-02,23,1137,109,0.09586631486367635,,79.59079710251736,North King County
0,none-to-North_King_County,2020-02,23,1137,26,0.022867194371152155,1.7333333333333334,27.726146395122242,North King County
0,none-to-North_King_County,2020-08,23,1137,1,0.0008795074758135445,,5.138330130525302,North King County
0,none-to-North_King_County,2020-12,23,1137,13,0.011433597185576077,1.4444444444444444,31.75979681046103,North King County
0,none-to-North_King_County,2020-07,23,1137,5,0.0043975373790677225,0.4166666666666667,20.717073377999238,North King County
0,none-to-South_King_County,2020-06,23,924,10,0.010822510822510822,,8.765391169568153,South King County
0,none-to-South_King_County,2020-11,23,924,27,0.02922077922077922,2.25,41.40120311298035,South King County
0,none-to-South_King_County,2022-01,23,924,54,0.05844155844155844,2.4545454545454546,60.400529422984725,South King County
0,none-to-South_King_County,2021-02,23,924,21,0.022727272727272728,1.75,19.622539863081638,South King County
0,none-to-South_King_County,2020-03,23,924,27,0.02922077922077922,2.6129032258064515,39.471916259373415,South King County
0,none-to-South_King_County,2021-01,23,924,32,0.03463203463203463,2.0869565217391304,28.973083622201194,South King County
0,none-to-South_King_County,2021-11,23,924,55,0.05952380952380952,,43.58260481656798,South King County
0,none-to-South_King_County,2021-03,23,924,57,0.06168831168831169,0.9018987341772151,12.33666636842238,South King County
0,none-to-South_King_County,2021-04,23,924,137,0.14826839826839827,1.9405099150141645,37.60532146761862,South King County
0,none-to-South_King_County,2020-10,23,924,13,0.01406926406926407,3.25,62.01542874495589,South King County
0,none-to-South_King_County,2021-08,23,924,66,0.07142857142857142,,83.52534523172068,South King County
0,none-to-South_King_County,2022-03,23,924,2,0.0021645021645021645,,438.5881457056197,South King County
0,none-to-South_King_County,2020-05,23,924,4,0.004329004329004329,0.16,3.8066089303334727,South King County
0,none-to-South_King_County,2021-10,23,924,22,0.023809523809523808,,20.8157706225475,South King County
0,none-to-South_King_County,2021-12,23,924,74,0.08008658008658008,0.9779735682819383,17.69581821781425,South King County
0,none-to-South_King_County,2021-06,23,924,41,0.044372294372294376,0.7961165048543689,22.891251019566944,South King County
0,none-to-South_King_County,2021-09,23,924,28,0.030303030303030304,1.2727272727272727,26.242002965660152,South King County
0,none-to-South_King_County,2020-09,23,924,8,0.008658008658008658,3.0,37.60841769595139,South King County
0,none-to-South_King_County,2021-05,23,924,99,0.10714285714285714,1.4776119402985075,25.282862032991968,South King County
0,none-to-South_King_County,2020-04,23,924,6,0.006493506493506494,,8.069833327831013,South King County
0,none-to-South_King_County,2021-07,23,924,52,0.05627705627705628,2.6,69.95995292440604,South King County
0,none-to-South_King_County,2022-02,23,924,43,0.046536796536796536,,43.62140926564385,South King County
0,none-to-South_King_County,2020-02,23,924,13,0.01406926406926407,,35.55075320163497,South King County
0,none-to-South_King_County,2020-08,23,924,5,0.005411255411255411,,18.759026768501123,South King County
0,none-to-South_King_County,2020-12,23,924,18,0.01948051948051948,,33.36058401806069,South King County
0,none-to-South_King_County,2020-07,23,924,7,0.007575757575757576,0.32558139534883723,6.990539163068524,South King County
0,none-to-North_King_County,2020-06,24,1136,11,0.009683098591549295,0.6111111111111112,21.174735614184236,North King County
0,none-to-North_King_County,2020-11,24,1136,21,0.018485915492957746,5.25,129.74729396705422,North King County
0,none-to-North_King_County,2022-01,24,1136,101,0.08890845070422536,,115.11108822232016,North King County
0,none-to-North_King_County,2021-02,24,1136,21,0.018485915492957746,1.9090909090909092,51.40097323443231,North King County
0,none-to-North_King_County,2020-03,24,1136,29,0.025528169014084508,,18.499381329284454,North King County
0,none-to-North_King_County,2021-01,24,1136,27,0.023767605633802816,,72.26185157327872,North King County
0,none-to-North_King_County,2021-11,24,1136,58,0.051056338028169015,3.782608695652174,86.46544108919937,North King County
0,none-to-North_King_County,2021-03,24,1136,64,0.056338028169014086,,125.30112710824339,North King County
0,none-to-North_King_County,2021-04,24,1136,118,0.10387323943661972,,70.31333955842125,North King County
0,none-to-North_King_County,2020-10,24,1136,10,0.008802816901408451,1.3333333333333333,40.53174553903249,North King County
0,none-to-North_King_County,2021-08,24,1136,86,0.07570422535211267,,115.983596106661,North King County
0,none-to-North_King_County,2022-03,24,1136,4,0.0035211267605633804,,573.3275607216025,North King County
0,none-to-North_King_County,2020-05,24,1136,8,0.007042253521126761,0.4444444444444444,10.391370571813134,North King County
0,none-to-North_King_County,2021-10,24,1136,28,0.02464788732394366,,50.86025061966276,North King County
0,none-to-North_King_County,2021-12,24,1136,176,0.15492957746478872,4.789115646258503,78.87606203468995,North King County
0,none-to-North_King_County,2021-06,24,1136,41,0.03609154929577465,,51.44012727081914,North King County
0,none-to-North_King_County,2021-09,24,1136,31,0.027288732394366196,,32.456268590242885,North King County
0,none-to-North_King_County,2020-09,24,1136,5,0.0044014084507042256,,34.54402933133727,North King County
0,none-to-North_King_County,2021-05,24,1136,53,0.04665492957746479,,37.170435660643555,North King County
0,none-to-North_King_County,2020-04,24,1136,12,0.01056338028169014,0.6666666666666666,22.28586533073593,North King County
0,none-to-North_King_County,2021-07,24,1136,84,0.07394366197183098,4.421052631578948,85.71315095062016,North King County
0,none-to-North_King_County,2022-02,24,1136,112,0.09859154929577464,5.6,104.0198468299286,North King County
0,none-to-North_King_County,2020-02,24,1136,20,0.017605633802816902,1.7647058823529411,21.972645984043112,North King County
0,none-to-North_King_County,2020-08,24,1136,1,0.0008802816901408451,0.058823529411764705,4.143291351246191,North King County
0,none-to-North_King_County,2020-12,24,1136,5,0.0044014084507042256,0.7142857142857143,11.30062288222442,North King County
0,none-to-North_King_County,2020-07,24,1136,5,0.0044014084507042256,,6.98031340456763,North King County
0,none-to-South_King_County,2020-06,24,925,15,0.016216216216216217,0.5882352941176471,13.842039405460502,South King County
0,none-to-South_King_County,2020-11,24,925,31,0.03351351351351351,2.5135135135135136,55.55916772740667,South King County
0,none-to-South_King_County,2022-01,24,925,54,0.05837837837837838,2.6341463414634148,64.75791568498495,South King County
0,none-to-South_King_County,2021-02,24,925,16,0.017297297297297298,,16.392386128695744,South King County
0,none-to-South_King_County,2020-03,24,925,17,0.018378378378378378,1.36,31.93829718666319,South King County
0,none-to-South_King_County,2021-01,24,925,35,0.03783783783783784,2.1875,36.451415427172584,South King County
0,none-to-South_King_County,2021-11,24,925,64,0.06918918918918919,3.0476190476190474,57.32004275705372,South King County
